"","myAUC","avg_diff","power","avg_log2FC","pct.1","pct.2","cluster","gene"
"1622",0.723,0.331955749462087,0.446,1.01783482731525,0.657,0.158,"15","TMPO"
"1623",0.754,0.638579996532446,0.508,1.01708088151548,0.976,0.632,"14","PTPRCAP"
"1624",0.721,0.572404929683271,0.442,1.01684133045543,0.861,0.525,"7","ATP5MC3"
"1625",0.713,0.434854290001248,0.426,1.01484745416575,0.727,0.265,"19","IDI1"
"1626",0.867,0.68400699900115,0.734,1.01374310360512,0.996,0.964,"3","RPL8"
"1627",0.706,0.295356641452852,0.412,1.01363762608825,0.596,0.139,"15","DSE"
"1628",0.731,0.424907586612355,0.462,1.0108229159746,0.814,0.289,"15","SUMO3"
"1629",0.703,0.582819175212889,0.406,1.00848474458507,0.832,0.568,"3","ZFAS1"
"1630",0.729,0.40296084145345,0.458,1.0083236584874,0.795,0.269,"15","LSM3"
"1631",0.8,0.645249301869638,0.6,1.00776377666883,0.977,0.819,"14","HNRNPA1"
"1632",0.799,0.661298283007946,0.598,1.00630077610386,0.98,0.873,"3","RPSA"
"1633",0.725,0.654160180349144,0.45,1.00544605998874,0.922,0.758,"13","IFITM2"
"1634",0.701,0.629353129385219,0.402,1.0038405336685,0.849,0.702,"13","PTPRC"
"1635",0.708,0.33857486737585,0.416,1.0004863630131,0.625,0.165,"15","GLA"
"1636",0.73,0.555232579787845,0.46,0.999980081402615,0.855,0.376,"8","TYMP"
"1637",0.739,0.621268594420698,0.478,0.999758942117089,0.923,0.717,"18","YBX1"
"1638",0.723,0.403694476655819,0.446,0.998951690197701,0.773,0.272,"15","KDELR2"
"1639",0.718,0.543511737288107,0.436,0.997281919808909,0.821,0.511,"18","SNRPG"
"1640",0.784,0.599877142667454,0.568,0.995472472707634,0.976,0.662,"15","COX8A"
"1641",0.739,0.595007688262729,0.478,0.995425383464179,0.951,0.588,"15","LDHA"
"1642",0.713,0.494909854326504,0.426,0.993896927026293,0.813,0.376,"19","CCND3"
"1643",0.756,0.660908447113197,0.512,0.992067864655896,0.936,0.481,"2","HLA-DRA"
"1644",0.727,0.51876140082311,0.454,0.991912667864139,0.855,0.371,"8","ANXA5"
"1645",0.818,0.6783765470513,0.636,0.991770772623087,1,0.987,"8","TMSB10"
"1646",0.853,0.670302721064617,0.706,0.990886479807915,0.997,0.969,"3","RPL37"
"1647",0.822,0.648615851830748,0.644,0.989607743968077,0.998,0.877,"15","PPIA"
"1648",0.71,0.522037000766262,0.42,0.989517895020748,0.855,0.469,"14","LSM7"
"1649",0.712,0.557639273093302,0.424,0.98905428892306,0.839,0.48,"16","UCP2"
"1650",0.744,0.580310161092513,0.488,0.988968143274377,0.933,0.615,"14","YWHAB"
"1651",0.771,0.580582297542366,0.542,0.988245277781124,0.968,0.585,"15","GNG5"
"1652",0.725,0.647743010335609,0.45,0.988064051462704,0.92,0.644,"1","IFITM1"
"1653",0.729,0.582589959530043,0.458,0.987824531711075,0.887,0.475,"19","DDIT4"
"1654",0.864,0.664529571050369,0.728,0.987583261805932,0.996,0.965,"3","RPL18"
"1655",0.714,0.566260383946062,0.428,0.987248218416129,0.906,0.582,"16","SEC61G"
"1656",0.876,0.670575156066338,0.752,0.98599176301093,0.998,0.981,"3","RPL11"
"1657",0.72,0.315810759444699,0.44,0.9828313695925,0.673,0.177,"15","MZT1"
"1658",0.708,0.298350572502054,0.416,0.982722263578212,0.618,0.154,"15","BLVRB"
"1659",0.728,0.546824127129786,0.456,0.982230996297998,0.873,0.415,"19","ZNF331"
"1660",0.71,0.657291997486405,0.42,0.982182302721348,0.959,0.802,"6","VIM"
"1661",0.777,0.6379092953883,0.554,0.979649492457078,0.973,0.843,"2","H3F3A"
"1662",0.703,0.295659219170737,0.406,0.979207298520798,0.626,0.171,"15","PFKL"
"1663",0.751,0.631265471448613,0.502,0.978725469336681,0.946,0.849,"13","HLA-E"
"1664",0.724,0.514193310047436,0.448,0.976740964236236,0.864,0.457,"14","SELENOH"
"1665",0.716,0.380869795074924,0.432,0.976661905121782,0.757,0.25,"15","PSMB2"
"1666",0.729,0.418805963335978,0.458,0.976635994901264,0.792,0.267,"15","LIMS1"
"1667",0.704,0.438403235403587,0.408,0.975631718399904,0.72,0.272,"8","PLSCR1"
"1668",0.864,0.664922086083607,0.728,0.97368030247671,0.998,0.986,"3","RPL13"
"1669",0.791,0.650370133178402,0.582,0.973132878115035,0.989,0.525,"14","HLA-DRA"
"1670",0.75,0.646245791213615,0.5,0.970701306266531,0.969,0.879,"18","ACTG1"
"1671",0.724,0.512647424680264,0.448,0.970471661864694,0.858,0.4,"15","ITGB2"
"1672",0.703,0.508166490824547,0.406,0.970459596087827,0.778,0.361,"16","HLA-DMA"
"1673",0.716,0.309643031101859,0.432,0.970284928840487,0.67,0.179,"15","DUSP23"
"1674",0.705,0.30953675009653,0.41,0.969366914117179,0.645,0.183,"15","PSMC3"
"1675",0.731,0.404461890365738,0.462,0.968929556555911,0.826,0.287,"15","NDUFB3"
"1676",0.744,0.553885401968635,0.488,0.968871175210357,0.953,0.562,"15","RAN"
"1677",0.708,0.26843502464779,0.416,0.968753650309972,0.617,0.153,"15","MRPL27"
"1678",0.739,0.568625031075386,0.478,0.967597220214737,0.903,0.607,"18","HMGN1"
"1679",0.703,0.492228750931425,0.406,0.967520974973315,0.831,0.407,"8","CMTM6"
"1680",0.758,0.638510224607535,0.516,0.967452722258888,0.976,0.848,"2","MT-ND4"
"1681",0.729,0.438838052995887,0.458,0.965900862113855,0.847,0.325,"15","GNAI2"
"1682",0.705,0.391314788509243,0.41,0.965702680219818,0.682,0.221,"8","LYN"
"1683",0.856,0.656610364154365,0.712,0.96526032767871,0.998,0.981,"3","RPL34"
"1684",0.702,0.55028093767432,0.404,0.964187102817196,0.906,0.525,"8","GPX4"
"1685",0.713,0.503969030571505,0.426,0.963709853784743,0.854,0.469,"14","EIF3H"
"1686",0.817,0.638446407364168,0.634,0.960846342333257,0.99,0.917,"3","RPL23A"
"1687",0.848,0.659443488092929,0.696,0.960282602149618,0.999,0.99,"3","EEF1A1"
"1688",0.739,0.555260808906006,0.478,0.959936337464981,0.923,0.602,"14","SLC25A3"
"1689",0.705,0.406068416413494,0.41,0.959805446885303,0.743,0.271,"15","PPA1"
"1690",0.851,0.65014771338242,0.702,0.958653456869403,0.999,0.977,"7","PTMA"
"1691",0.718,0.565449844677438,0.436,0.958242586623178,0.936,0.584,"15","ALDOA"
"1692",0.706,0.607619907132123,0.412,0.95820377668497,0.878,0.764,"13","MYL12A"
"1693",0.868,0.650961916039851,0.736,0.957836026918712,0.998,0.979,"3","RPL19"
"1694",0.703,0.593540536613594,0.406,0.955984231905167,0.941,0.696,"17","ITM2B"
"1695",0.763,0.582103710690423,0.526,0.955069289437249,0.953,0.649,"19","CD37"
"1696",0.723,0.517690901012237,0.446,0.954091232628646,0.885,0.513,"14","BRK1"
"1697",0.779,0.623568409991645,0.558,0.953814604362977,0.981,0.873,"7","PPIA"
"1698",0.717,0.422360606686171,0.434,0.952851755904137,0.763,0.262,"15","ASAH1"
"1699",0.713,0.538238677159464,0.426,0.952778736066369,0.851,0.54,"18","ATP5MC3"
"1700",0.704,0.346145179220134,0.408,0.952425318382399,0.67,0.205,"15","IFNGR1"
"1701",0.718,0.503490776188465,0.436,0.952085982802946,0.873,0.442,"14","WIPF1"
"1702",0.701,0.561709890494756,0.402,0.950826361758408,0.797,0.389,"16","HLA-DQB1"
"1703",0.731,0.535769835231447,0.462,0.950707453108276,0.944,0.543,"15","UQCR10"
"1704",0.724,0.502518208770701,0.448,0.950699991582338,0.873,0.404,"14","STK17A"
"1705",0.765,0.594096664155216,0.53,0.950258137039251,0.957,0.737,"14","EEF2"
"1706",0.781,0.636647157465815,0.562,0.949919945102275,0.993,0.891,"19","BTG1"
"1707",0.723,0.436865792271153,0.446,0.947972675402391,0.854,0.356,"15","ENY2"
"1708",0.723,0.54932026891207,0.446,0.947926615048181,0.907,0.54,"15","CALR"
"1709",0.75,0.494596282134559,0.5,0.943041375576485,0.827,0.254,"19","PRF1"
"1710",0.804,0.619750069053612,0.608,0.942101149988318,0.985,0.895,"3","RPL9"
"1711",0.767,0.604187022488127,0.534,0.94204833427955,0.964,0.555,"14","HLA-DPB1"
"1712",0.838,0.645117039963708,0.676,0.940716206815815,0.999,0.99,"3","RPS27"
"1713",0.724,0.35328722652375,0.448,0.940690651296495,0.751,0.234,"15","FLOT1"
"1714",0.715,0.460313970713527,0.43,0.940415613574156,0.639,0.183,"16","STMN1"
"1715",0.76,0.62222531854651,0.52,0.939828393371106,0.977,0.624,"14","HLA-DRB1"
"1716",0.837,0.63110015827715,0.674,0.93828924826701,0.996,0.957,"3","RPS25"
"1717",0.715,0.305459029370717,0.43,0.937297604239775,0.679,0.189,"15","LAGE3"
"1718",0.767,0.580188237871126,0.534,0.936326866547483,0.973,0.7,"8","GABARAP"
"1719",0.801,0.633445162076857,0.602,0.935789671750006,0.999,0.917,"15","GAPDH"
"1720",0.707,0.332830938187371,0.414,0.930163400858742,0.697,0.222,"15","TIMM8B"
"1721",0.738,0.595318832094329,0.476,0.929376829273119,0.912,0.576,"16","HLA-DPA1"
"1722",0.83,0.624377925282481,0.66,0.928549922688765,0.997,0.956,"3","RPS21"
"1723",0.767,0.58748795740569,0.534,0.928227283759547,0.972,0.771,"14","ARPC2"
"1724",0.701,0.586207722624804,0.402,0.928147391489468,0.897,0.73,"6","CYBA"
"1725",0.759,0.575229796848009,0.518,0.928017495070318,0.976,0.715,"15","YBX1"
"1726",0.701,0.505718421868712,0.402,0.926624715466484,0.836,0.499,"18","COX5A"
"1727",0.795,0.608407881136245,0.59,0.925475330639039,0.986,0.883,"7","CFL1"
"1728",0.727,0.601364738441882,0.454,0.92497411104558,0.68,0.207,"6","CXCL8"
"1729",0.711,0.341826051057358,0.422,0.924117386093092,0.719,0.237,"15","RPN2"
"1730",0.786,0.625059810150448,0.572,0.923447244332697,1,0.917,"18","GAPDH"
"1731",0.732,0.486518023702936,0.464,0.923119834676307,0.92,0.465,"15","UQCRQ"
"1732",0.74,0.610344402377447,0.48,0.923041556330891,0.966,0.776,"11","S100A6"
"1733",0.749,0.522728532613322,0.498,0.922218430190379,0.869,0.347,"17","LMNA"
"1734",0.702,0.307358168604666,0.404,0.921719416584333,0.599,0.148,"15","TNFSF13B"
"1735",0.722,0.400926623393233,0.444,0.921223492256611,0.755,0.251,"15","H2AFX"
"1736",0.736,0.538310702845342,0.472,0.920904599804715,0.783,0.287,"8","BCL2A1"
"1737",0.712,0.524520467824352,0.424,0.920372804789813,0.888,0.562,"14","RAN"
"1738",0.859,0.628100460571186,0.718,0.919945141974581,0.998,0.988,"3","RPL30"
"1739",0.727,0.382257469256284,0.454,0.919673691024314,0.807,0.278,"15","TXNDC17"
"1740",0.735,0.525938542362583,0.47,0.919321546086521,0.953,0.547,"15","DBI"
"1741",0.75,0.559598256901849,0.5,0.91798018588717,0.776,0.246,"8","TIMP1"
"1742",0.764,0.56783895171116,0.528,0.914476469852016,0.986,0.708,"15","GABARAP"
"1743",0.71,0.294372001340763,0.42,0.912439929029703,0.643,0.167,"15","ANP32E"
"1744",0.717,0.555389045104149,0.434,0.911625663638725,0.915,0.672,"17","CD99"
"1745",0.833,0.613230623133377,0.666,0.911288840399313,0.994,0.956,"3","RPL29"
"1746",0.703,0.579070982592106,0.406,0.907658591347073,0.903,0.648,"17","S100A10"
"1747",0.793,0.590572132817109,0.586,0.907480193863544,0.991,0.865,"14","OAZ1"
"1748",0.775,0.575795929849326,0.55,0.907234357822409,0.976,0.812,"14","BTF3"
"1749",0.714,0.454389956242252,0.428,0.907017704349114,0.78,0.313,"19","TUBA4A"
"1750",0.707,0.351392131493541,0.414,0.906943051098834,0.708,0.231,"15","CTSA"
"1751",0.79,0.584268834843245,0.58,0.906508796744364,1,0.797,"19","EEF1B2"
"1752",0.717,0.498565662099662,0.434,0.906215534587763,0.888,0.536,"14","EIF3F"
"1753",0.731,0.571591011819037,0.462,0.905581661556435,0.931,0.733,"6","LAPTM5"
"1754",0.712,0.552413439288764,0.424,0.904837082920052,0.847,0.431,"4","CD3D"
"1755",0.725,0.426755610819969,0.45,0.904535546604502,0.713,0.205,"19","HOPX"
"1756",0.716,0.56134924478701,0.432,0.902359077503293,0.624,0.162,"8","IL1B"
"1757",0.765,0.577366519864782,0.53,0.902277226022751,0.969,0.573,"14","HLA-DPA1"
"1758",0.777,0.583937811623694,0.554,0.901976097353627,0.972,0.854,"2","OAZ1"
"1759",0.702,0.275589422394269,0.404,0.900169279072411,0.601,0.152,"15","GCA"
"1760",0.726,0.373595518390138,0.452,0.899493387039776,0.783,0.251,"15","SAMHD1"
"1761",0.736,0.56657125458353,0.472,0.899392053196031,0.933,0.76,"3","RPL4"
"1762",0.72,0.546932430958688,0.44,0.898752848546394,0.87,0.516,"16","ALOX5AP"
"1763",0.835,0.605582142470279,0.67,0.895441721331309,0.998,0.968,"3","RPS13"
"1764",0.704,0.356927553434626,0.408,0.895367090894001,0.74,0.272,"15","TMED9"
"1765",0.707,0.283967716628442,0.414,0.893967678199353,0.664,0.191,"15","VMA21"
"1766",0.719,0.395174310068808,0.438,0.893043122683465,0.831,0.328,"15","NDUFS8"
"1767",0.71,0.352969711461736,0.42,0.89302792309869,0.768,0.265,"15","ATP6V0D1"
"1768",0.717,0.587255497964141,0.434,0.893021153790829,0.954,0.766,"18","CRIP1"
"1769",0.716,0.475198531538044,0.432,0.890804331111885,0.897,0.455,"15","PGAM1"
"1770",0.712,0.368669584195357,0.424,0.889079545735863,0.79,0.291,"15","SSR3"
"1771",0.74,0.568979750901454,0.48,0.887916712761178,0.922,0.558,"16","HLA-DPB1"
"1772",0.777,0.562437730161426,0.554,0.884550722529339,0.95,0.534,"3","HLA-DPA1"
"1773",0.71,0.504246476622014,0.42,0.884532923306372,0.833,0.362,"15","IFI6"
"1774",0.801,0.607757981052754,0.602,0.884402990832509,1,0.991,"7","ACTB"
"1775",0.729,0.53996308682554,0.458,0.880479226701397,0.808,0.287,"11","FCER1G"
"1776",0.736,0.502555062524298,0.472,0.880330303090933,0.963,0.537,"15","GPX4"
"1777",0.708,0.394541421688319,0.416,0.879725697639655,0.824,0.341,"15","LAMTOR1"
"1778",0.719,0.588921969483239,0.438,0.879444916744576,0.983,0.81,"15","VIM"
"1779",0.735,0.552989457968346,0.47,0.876853655988354,0.974,0.655,"15","COTL1"
"1780",0.744,0.510055886763183,0.488,0.8748877736886,0.941,0.505,"15","GSTP1"
"1781",0.732,0.520392749659196,0.464,0.874449060883514,0.927,0.56,"19","YPEL5"
"1782",0.702,0.303854709585751,0.404,0.87285255831324,0.692,0.219,"15","BTF3L4"
"1783",0.702,0.363867420162951,0.404,0.869063519222266,0.755,0.292,"15","MYDGF"
"1784",0.747,0.535643599095369,0.494,0.868348123177314,0.928,0.756,"18","CHCHD2"
"1785",0.786,0.584588058005026,0.572,0.867454769764905,0.997,0.941,"7","PFN1"
"1786",0.824,0.583637272186617,0.648,0.866258107865007,0.996,0.964,"3","RPL35A"
"1787",0.824,0.58040246649509,0.648,0.864839025274843,0.996,0.96,"3","RPLP2"
"1788",0.728,0.490429245094817,0.456,0.864535209975653,0.92,0.516,"19","SQSTM1"
"1789",0.705,0.451368555870923,0.41,0.860889582072091,0.889,0.466,"15","SNX3"
"1790",0.832,0.584685140197099,0.664,0.859715378242385,0.998,0.981,"3","RPS27A"
"1791",0.832,0.58771838774762,0.664,0.858415723473834,0.999,0.99,"3","RPS12"
"1792",0.703,0.295069034684798,0.406,0.857194720622143,0.648,0.184,"15","ABI3"
"1793",0.848,0.585751650646768,0.696,0.856517109361774,0.999,0.992,"3","RPL39"
"1794",0.704,0.311116071022067,0.408,0.856028991727822,0.705,0.23,"15","PDCD5"
"1795",0.733,0.527386992984942,0.466,0.853573849945481,0.954,0.763,"16","SRP14"
"1796",0.706,0.560280218015965,0.412,0.852345501360951,0.931,0.671,"7","IFITM1"
"1797",0.705,0.368297420806016,0.41,0.852322709602444,0.796,0.316,"15","NDUFAB1"
"1798",0.724,0.553933110824051,0.448,0.85200285040694,0.691,0.218,"8","CXCL8"
"1799",0.711,0.452109731896216,0.422,0.850910102065031,0.847,0.396,"19","MAP3K8"
"1800",0.707,0.313958249223695,0.414,0.849960670157188,0.534,0.094,"14","MZB1"
"1801",0.714,0.360055755399805,0.428,0.849869992387714,0.791,0.294,"15","CANX"
"1802",0.745,0.569236954948224,0.49,0.849046248405795,0.989,0.945,"4","HLA-A"
"1803",0.716,0.431738132917179,0.432,0.84667591192759,0.894,0.428,"15","ANP32B"
"1804",0.757,0.527529286836962,0.514,0.846406188137534,0.973,0.74,"19","EEF2"
"1805",0.716,0.532395733373959,0.432,0.845239598586564,0.885,0.465,"7","CD7"
"1806",0.708,0.376283898394049,0.416,0.845140509141417,0.7,0.218,"14","SPI1"
"1807",0.707,0.377687167342313,0.414,0.84499568812414,0.828,0.33,"15","SNRPD3"
"1808",0.797,0.56361169371469,0.594,0.843253057528004,1,0.916,"19","RPL3"
"1809",0.747,0.579602054944245,0.494,0.842427109215976,1,0.975,"8","FTH1"
"1810",0.706,0.33292341558634,0.412,0.841996407871551,0.748,0.268,"15","MZT2B"
"1811",0.756,0.548728399529962,0.512,0.83944464513966,0.98,0.877,"14","PPIA"
"1812",0.705,0.314788422633775,0.41,0.838375930133734,0.731,0.253,"15","CAMTA1"
"1813",0.734,0.513499506801463,0.468,0.83741137265869,0.946,0.734,"7","SUMO2"
"1814",0.777,0.559821633136571,0.554,0.836238769180126,0.992,0.929,"3","RPLP0"
"1815",0.709,0.54027559743745,0.418,0.835309494643254,0.917,0.749,"5","IFITM2"
"1816",0.767,0.549074322844024,0.534,0.834969492774464,0.985,0.888,"18","CFL1"
"1817",0.772,0.54621413742554,0.544,0.83446446539548,0.982,0.885,"3","RPL22"
"1818",0.709,0.349212639156207,0.418,0.833374408511202,0.773,0.285,"15","PA2G4"
"1819",0.767,0.544951667807436,0.534,0.832260376684237,0.981,0.883,"3","RACK1"
"1820",0.706,0.543650551783524,0.412,0.831875569656938,0.915,0.878,"12","PPIA"
"1821",0.702,0.316298322564655,0.404,0.830455743323569,0.737,0.259,"15","SPG21"
"1822",0.81,0.556373803670056,0.62,0.828423016586646,0.994,0.954,"3","RPL7A"
"1823",0.718,0.43398633107824,0.436,0.826289906870767,0.91,0.426,"15","TPM4"
"1824",0.701,0.441158632712572,0.402,0.826208660528959,0.872,0.456,"8","ATP6V0B"
"1825",0.707,0.462367189316492,0.414,0.82560354653696,0.934,0.5,"15","PSME2"
"1826",0.786,0.558309725786483,0.572,0.825197049336595,0.995,0.947,"3","MT-ND4L"
"1827",0.702,0.525182980828611,0.404,0.825000708058759,0.959,0.646,"15","S100A10"
"1828",0.727,0.515652471651992,0.454,0.824786135880965,0.945,0.783,"3","RPS11"
"1829",0.703,0.332591649847434,0.406,0.824581939696264,0.763,0.282,"15","NHP2"
"1830",0.713,0.461410523422857,0.426,0.823607623519249,0.899,0.435,"15","CTSC"
"1831",0.82,0.555997951154383,0.64,0.823332364723028,0.998,0.975,"3","RPL12"
"1832",0.764,0.529855531387981,0.528,0.822662765593097,0.982,0.811,"14","PABPC1"
"1833",0.712,0.491449936749191,0.424,0.821543892218155,0.877,0.664,"18","COX8A"
"1834",0.71,0.28972211015387,0.42,0.820308894300601,0.715,0.224,"15","MEA1"
"1835",0.722,0.488802627223216,0.444,0.817734821642942,0.937,0.664,"14","SLC25A6"
"1836",0.707,0.400528672919147,0.414,0.817337944929074,0.885,0.402,"15","ERH"
"1837",0.732,0.473454037361116,0.464,0.817200957956731,0.947,0.511,"19","LITAF"
"1838",0.724,0.523371008500096,0.448,0.815960818115118,0.975,0.803,"15","MIF"
"1839",0.811,0.552293626733964,0.622,0.814971025020689,0.997,0.975,"3","RPS14"
"1840",0.782,0.548118601203846,0.564,0.813772640888765,0.998,0.955,"16","RPS3A"
"1841",0.725,0.461667655203352,0.45,0.813724216663049,0.953,0.531,"15","FKBP1A"
"1842",0.704,0.327134244141019,0.408,0.812524671328131,0.766,0.279,"15","RNH1"
"1843",0.711,0.443898694895207,0.422,0.812442849613663,0.893,0.499,"19","DNAJB6"
"1844",0.705,0.471457991241527,0.41,0.812217806777112,0.935,0.574,"8","GNG5"
"1845",0.711,0.303449561973455,0.422,0.811506018368445,0.744,0.248,"15","CISD2"
"1846",0.763,0.440311542679395,0.526,0.810349265608325,0.867,0.252,"19","GZMH"
"1847",0.71,0.303159886903553,0.42,0.80996020472535,0.747,0.249,"15","SNRPC"
"1848",0.706,0.441910984020384,0.412,0.80853559260632,0.94,0.532,"15","COX7B"
"1849",0.709,0.414425353796898,0.418,0.8081909355529,0.899,0.454,"15","ATP5PF"
"1850",0.712,0.527258117771631,0.424,0.807583339386444,0.825,0.398,"7","NKG7"
"1851",0.703,0.452047678031228,0.406,0.807575000302658,0.888,0.537,"14","ATP5MC3"
"1852",0.709,0.330985359107735,0.418,0.802676526275804,0.739,0.254,"15","SDF2L1"
"1853",0.768,0.528100394967451,0.536,0.802245178654115,0.984,0.902,"3","RPL17"
"1854",0.701,0.295676501955583,0.402,0.800489779468443,0.71,0.24,"15","CCT6A"
"1855",0.708,0.312818021749577,0.416,0.798643570166522,0.752,0.257,"15","PSMA4"
"1856",0.711,0.40514046207409,0.422,0.798245988825861,0.913,0.433,"15","RBX1"
"1857",0.725,0.537848093004991,0.45,0.796648054517226,0.986,0.967,"12","RPL8"
"1858",0.713,0.448227174293804,0.426,0.796454810185055,0.95,0.564,"15","POMP"
"1859",0.736,0.528354563535511,0.472,0.79632140553534,0.98,0.874,"7","ACTG1"
"1860",0.709,0.428613934594107,0.418,0.794970399531042,0.927,0.506,"15","ATP5MF"
"1861",0.802,0.532193281459526,0.604,0.793236719094489,0.994,0.96,"3","RPL36"
"1862",0.704,0.258299708118976,0.408,0.791987808420711,0.679,0.204,"15","CCDC124"
"1863",0.827,0.538724154244134,0.654,0.791559468844213,0.998,0.987,"3","RPS28"
"1864",0.779,0.526945350942211,0.558,0.791340077256254,0.986,0.927,"3","RPS9"
"1865",0.753,0.530746701399935,0.506,0.791303283690883,0.985,0.936,"18","RPLP0"
"1866",0.741,0.543501658391818,0.482,0.791021845550256,1,0.992,"8","ACTB"
"1867",0.716,0.438652426686445,0.432,0.790663891224402,0.822,0.346,"17","NPC2"
"1868",0.702,0.460800054652623,0.404,0.789550708541067,0.936,0.589,"17","NME2"
"1869",0.708,0.480740256464979,0.416,0.787505283384153,0.915,0.669,"7","RAC2"
"1870",0.718,0.45578239829323,0.436,0.785425720046206,0.877,0.508,"17","GSTP1"
"1871",0.701,0.305848922386456,0.402,0.782618539190315,0.749,0.269,"15","NDUFB6"
"1872",0.826,0.536239342323438,0.652,0.782333269257375,0.999,0.992,"3","RPL10"
"1873",0.703,0.302397952869066,0.406,0.7778129702735,0.74,0.256,"15","SNRPE"
"1874",0.723,0.474947284189255,0.446,0.776640818079258,0.953,0.688,"19","EEF1G"
"1875",0.728,0.493088141706978,0.456,0.775796221365852,0.969,0.793,"18","ARHGDIB"
"1876",0.72,0.480468558703813,0.44,0.770862138353779,0.958,0.752,"14","NPM1"
"1877",0.707,0.300904669188103,0.414,0.76977199509659,0.76,0.268,"15","TMEM167A"
"1878",0.729,0.475411557905198,0.458,0.769186116291926,0.962,0.748,"16","HINT1"
"1879",0.71,0.319270525160617,0.42,0.761427085937177,0.702,0.215,"15","PLEK"
"1880",0.704,0.407209920227752,0.408,0.761034194339039,0.868,0.433,"15","HSP90B1"
"1881",0.73,0.501146867522896,0.46,0.760600612495945,0.993,0.78,"19","TSC22D3"
"1882",0.707,0.469888755185747,0.414,0.760493659025607,0.937,0.71,"16","GABARAP"
"1883",0.769,0.509372615583025,0.538,0.759626820665651,0.996,0.935,"16","RPLP0"
"1884",0.782,0.514788773152458,0.564,0.759504682379813,1,0.978,"18","PTMA"
"1885",0.702,0.417884551539893,0.404,0.759442089525623,0.893,0.469,"19","REL"
"1886",0.708,0.428154844946245,0.416,0.758590641473656,0.947,0.583,"19","RBM39"
"1887",0.704,0.29273035718947,0.408,0.757004161376324,0.734,0.248,"15","EFHD2"
"1888",0.73,0.504140469976951,0.46,0.756383264220763,0.973,0.746,"8","SAT1"
"1889",0.704,0.300706002393053,0.408,0.753858006826692,0.777,0.285,"15","RER1"
"1890",0.708,0.416585672099574,0.416,0.753329593486491,0.952,0.545,"15","NDUFB2"
"1891",0.706,0.334186851296172,0.412,0.753325726689256,0.827,0.325,"15","SNRPD1"
"1892",0.707,0.30004779595255,0.414,0.753294768530256,0.777,0.278,"15","TMEM160"
"1893",0.702,0.403002258998292,0.404,0.753213314646293,0.9,0.491,"19","NOP53"
"1894",0.771,0.517230783776227,0.542,0.752725497100727,1,0.992,"15","ACTB"
"1895",0.702,0.3919845312946,0.404,0.749401983950414,0.88,0.461,"19","KMT2E"
"1896",0.713,0.489447890802446,0.426,0.746167560304084,0.951,0.664,"5","IFITM1"
"1897",0.74,0.491998042045375,0.48,0.744034739809153,0.986,0.929,"6","SERF2"
"1898",0.706,0.315541764057596,0.412,0.743600747222015,0.798,0.305,"15","MRPL57"
"1899",0.709,0.394200499894961,0.418,0.740256556284061,0.818,0.375,"17","TUBB"
"1900",0.751,0.480711816573463,0.502,0.740132635457351,0.993,0.856,"19","RPL21"
"1901",0.773,0.497585861556283,0.546,0.739666653095841,0.993,0.948,"3","RPS4X"
"1902",0.776,0.50868742243623,0.552,0.739439093193375,1,0.976,"11","FTH1"
"1903",0.775,0.492708602112132,0.55,0.739261993731207,0.99,0.938,"3","RPL15"
"1904",0.802,0.499777620451557,0.604,0.738196032383004,0.996,0.971,"3","RPL26"
"1905",0.703,0.442979552620364,0.406,0.738140150852906,0.944,0.695,"14","CIRBP"
"1906",0.704,0.337773512656429,0.408,0.737026648351802,0.852,0.352,"15","HMGN3"
"1907",0.701,0.411293060184365,0.402,0.736870269416778,0.801,0.367,"8","PSAP"
"1908",0.799,0.50580463778712,0.598,0.736455861278086,1,0.991,"19","EEF1A1"
"1909",0.808,0.49969588461678,0.616,0.735511615557821,1,0.974,"19","RPS23"
"1910",0.752,0.498031574746498,0.504,0.728953431823219,0.999,0.987,"6","TMSB10"
"1911",0.747,0.492137584671225,0.494,0.727771331431547,0.993,0.938,"3","MT-ND3"
"1912",0.717,0.444898881753889,0.434,0.727629937836937,0.977,0.729,"15","RHOA"
"1913",0.77,0.483394783934767,0.54,0.724969565961806,0.992,0.937,"3","RPL14"
"1914",0.706,0.260888216205804,0.412,0.724337224550327,0.722,0.228,"15","CHMP5"
"1915",0.706,0.433599333207203,0.412,0.722877209298189,0.953,0.634,"15","ARPC1B"
"1916",0.728,0.482496810333089,0.456,0.719261812098288,0.981,0.948,"13","HLA-A"
"1917",0.701,0.293427204746448,0.402,0.716560121138417,0.789,0.299,"15","RNF181"
"1918",0.703,0.438009646564847,0.406,0.714750329428474,0.918,0.725,"18","HNRNPA2B1"
"1919",0.761,0.473226305867018,0.522,0.713486341036673,1,0.913,"19","RPS5"
"1920",0.802,0.483002042972037,0.604,0.710802488306094,1,0.974,"19","RPS8"
"1921",0.756,0.4699683430541,0.512,0.710364219244028,1,0.896,"19","RPL5"
"1922",0.704,0.445638660748878,0.408,0.709750996898362,0.945,0.764,"7","ARPC2"
"1923",0.781,0.484010205692958,0.562,0.708161386624885,0.999,0.987,"15","TMSB10"
"1924",0.728,0.486935353506014,0.456,0.70787073438642,0.992,0.976,"10","FTH1"
"1925",0.805,0.477412665021881,0.61,0.707670626743855,0.998,0.981,"3","FAU"
"1926",0.706,0.430549256010104,0.412,0.705404641182081,0.973,0.72,"15","ARPC3"
