"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"CERS63",5.95620068219307e-11,2.56535306774124,0.288,0.092,1.99759058479391e-06,"21","CERS6"
"PPA18",6.01484816299185e-11,1.21365670320667,0.6,0.327,2.01725977690421e-06,"21","PPA1"
"ASCC32",7.38714918129874e-11,1.89776685675757,0.45,0.204,2.47750209242397e-06,"21","ASCC3"
"TMEM14A4",7.42560648390251e-11,2.20780830240846,0.338,0.123,2.49039990257122e-06,"21","TMEM14A"
"MYH98",8.54716411263187e-11,0.917994423826356,0.787,0.516,2.86654790009448e-06,"21","MYH9"
"LAMP27",8.78025289495325e-11,1.23936131871072,0.55,0.28,2.94472121590942e-06,"21","LAMP2"
"SERBP15",9.14647730990656e-11,0.895003752351763,0.85,0.633,3.06754556019646e-06,"21","SERBP1"
"HMGB32",9.85543214410657e-11,2.20767622008238,0.25,0.071,3.30531483249046e-06,"21","HMGB3"
"NCOA45",1.01918209440189e-10,1.63488490998482,0.488,0.236,3.41813290820507e-06,"21","NCOA4"
"STAT16",1.04316094867156e-10,1.27174401540481,0.562,0.284,3.49855318965469e-06,"21","STAT1"
"ERLIN1",1.05679153835503e-10,2.15132227994901,0.262,0.078,3.54426746133509e-06,"21","ERLIN1"
"TFRC6",1.13152427554015e-10,1.40867709250683,0.55,0.278,3.79490611530657e-06,"21","TFRC"
"SPCS35",1.18039471486016e-10,1.13810662261386,0.662,0.404,3.958807794698e-06,"21","SPCS3"
"ATP1B35",1.29260990419251e-10,0.977143548378077,0.725,0.443,4.33515509668083e-06,"21","ATP1B3"
"EIF4G18",1.30480280084409e-10,1.55302778739765,0.512,0.26,4.37604763347092e-06,"21","EIF4G1"
"SLC7A54",1.60658281523691e-10,1.54508831696592,0.425,0.175,5.38815744574153e-06,"21","SLC7A5"
"PALLD7",1.67874419850222e-10,1.40856168288424,0.425,0.171,5.63017229293675e-06,"21","PALLD"
"CALU7",1.72134931013794e-10,1.32131307183454,0.512,0.244,5.77306131634064e-06,"21","CALU"
"LDLR6",2.29151896410739e-10,1.54408359513008,0.438,0.178,7.68529630182337e-06,"21","LDLR"
"NORAD5",2.78916715522177e-10,1.33529867015332,0.625,0.383,9.35430880518276e-06,"21","NORAD"
"SMC1A4",2.80024761580116e-10,1.83351381541615,0.45,0.217,9.39147045387394e-06,"21","SMC1A"
"ACKR34",2.8060017956583e-10,0.92237801145225,0.275,0.081,9.41076882227882e-06,"21","ACKR3"
"AFG3L23",2.84096039058744e-10,1.84582484205796,0.425,0.19,9.52801295795215e-06,"21","AFG3L2"
"MXRA51",2.98076434444303e-10,1.8545784652834,0.25,0.071,9.99688745839302e-06,"21","MXRA5"
"FCHO23",3.09393800274693e-10,2.28826404625293,0.3,0.104,1.03764492736126e-05,"21","FCHO2"
"DICER18",3.28619326705395e-10,1.53142604096463,0.462,0.22,1.10212349790455e-05,"21","DICER1"
"LRP16",3.35359836801394e-10,1.21270461683674,0.425,0.167,1.12472982066452e-05,"21","LRP1"
"CAV15",3.35566763796507e-10,0.815366996144736,0.362,0.128,1.12542381242073e-05,"21","CAV1"
"STMN14",5.24327728645896e-10,0.984001018946116,0.537,0.253,1.75849033633261e-05,"21","STMN1"
"RAB138",5.32679891778833e-10,1.63094709525009,0.412,0.178,1.78650182104785e-05,"21","RAB13"
"SHTN14",6.03659512962125e-10,2.40225669830166,0.288,0.096,2.02455327457237e-05,"21","SHTN1"
"MMP144",6.66194932558309e-10,2.04370563563985,0.3,0.104,2.23428456481406e-05,"21","MMP14"
"ARHGAP353",6.8555085120302e-10,1.89365791204353,0.312,0.111,2.29920044476469e-05,"21","ARHGAP35"
"GPSM24",7.23734929004194e-10,2.1093906287731,0.288,0.097,2.42726220489427e-05,"21","GPSM2"
"SLC39A64",8.73273179771865e-10,2.2737120918573,0.325,0.124,2.92878359031888e-05,"21","SLC39A6"
"NOTCH11",8.8979112154288e-10,1.99560298837077,0.275,0.09,2.98418146343051e-05,"21","NOTCH1"
"ARFGEF11",9.36347799346004e-10,1.85350769836518,0.425,0.2,3.14032324944663e-05,"21","ARFGEF1"
"MLEC7",9.65336555294932e-10,1.57023326278062,0.488,0.25,3.23754573914814e-05,"21","MLEC"
"CHML4",1.08882585696071e-09,2.08693251901284,0.288,0.098,3.65170415907484e-05,"21","CHML"
"VAPB4",1.14483372792989e-09,2.22160809663403,0.312,0.115,3.83954335673128e-05,"21","VAPB"
"CREG14",1.16926807515519e-09,1.68487826991697,0.45,0.21,3.92149127045547e-05,"21","CREG1"
"CNOT13",1.23168285553688e-09,1.50335427931513,0.5,0.264,4.13081796089959e-05,"21","CNOT1"
"PRDX16",1.2577116975868e-09,0.651756770744526,0.863,0.594,4.2181134913666e-05,"21","PRDX1"
"GCLC3",1.39993621139995e-09,2.04945317564773,0.3,0.106,4.69510606579315e-05,"21","GCLC"
"SIGMAR11",1.48562801067225e-09,2.56818463944357,0.262,0.087,4.9824992221926e-05,"21","SIGMAR1"
"APEX16",1.55482949078176e-09,1.28474040670283,0.525,0.284,5.21458714618388e-05,"21","APEX1"
"HDLBP9",1.57430114964025e-09,1.5510992320005,0.537,0.295,5.27989119566347e-05,"21","HDLBP"
"TMED28",1.78603892648776e-09,1.38976222227669,0.55,0.322,5.99001735165464e-05,"21","TMED2"
"FKBP95",1.85775048248371e-09,2.3143054596668,0.288,0.102,6.23052356815387e-05,"21","FKBP9"
"AEBP14",1.9418246330992e-09,1.28674915525065,0.275,0.088,6.51249145448809e-05,"21","AEBP1"
"NDUFB94",2.39846766660498e-09,1.2912768032854,0.6,0.382,8.04398086025979e-05,"21","NDUFB9"
"ADAM94",2.72297922288788e-09,2.18107067111736,0.338,0.136,9.13232771772137e-05,"21","ADAM9"
"PDIA37",2.93113372768706e-09,0.845557405561157,0.762,0.51,9.83043629591685e-05,"21","PDIA3"
"SCARB27",3.05361850583213e-09,1.52456909687447,0.438,0.205,0.000102412257448598,"21","SCARB2"
"PPM1G4",3.06422215002347e-09,1.31738520004528,0.562,0.329,0.000102767882467487,"21","PPM1G"
"CKS1B3",3.73312573116206e-09,1.99241917903781,0.325,0.126,0.000125201570771713,"21","CKS1B"
"CASP21",3.80194639766558e-09,1.89510620751098,0.275,0.094,0.000127509678284908,"21","CASP2"
"NCL3",4.08747983226543e-09,0.944969707301675,0.875,0.715,0.000137085898614518,"21","NCL"
"SF3B25",4.28125519966026e-09,1.22115737317189,0.613,0.411,0.000143584736886206,"21","SF3B2"
"LAMB14",4.35040967493789e-09,1.67855734915556,0.262,0.085,0.000145904039678067,"21","LAMB1"
"IARS27",4.71162368754477e-09,1.75816217325479,0.412,0.199,0.000158018435232877,"21","IARS2"
"ATP2A26",5.79377081748902e-09,1.42333436963147,0.5,0.272,0.000194311485676947,"21","ATP2A2"
"NF14",5.84832521907949e-09,1.87432999334911,0.362,0.157,0.000196141131197488,"21","NF1"
"RASSF45",5.90292827569734e-09,1.89914074803668,0.262,0.088,0.000197972408510337,"21","RASSF4"
"EXT12",6.32257914815435e-09,2.41576127295974,0.275,0.098,0.000212046659470801,"21","EXT1"
"PCNA2",6.45064152277632e-09,1.71964900614461,0.375,0.165,0.000216341615390872,"21","PCNA"
"BAZ1B5",6.50252547464143e-09,1.44036971623656,0.5,0.274,0.000218081699368524,"21","BAZ1B"
"KPNB14",7.05983892643365e-09,1.15815413425049,0.613,0.383,0.000236772877914732,"21","KPNB1"
"NUCKS17",7.50580336878075e-09,0.738586570563761,0.812,0.577,0.000251729633382169,"21","NUCKS1"
"DHX93",7.85641178755381e-09,1.56252879248075,0.475,0.249,0.00026348833853098,"21","DHX9"
"TMPO6",9.75391480535885e-09,1.06811076966246,0.55,0.297,0.000327126794742125,"21","TMPO"
"CLTC8",1.036427271856e-08,1.44125403380631,0.512,0.288,0.000347596978435066,"21","CLTC"
"XPO14",1.05395231216567e-08,1.38030978706497,0.5,0.277,0.000353474526454121,"21","XPO1"
"XRCC56",1.08636105719188e-08,0.946659727159429,0.713,0.49,0.000364343771361011,"21","XRCC5"
"AHNAK23",1.14573237252664e-08,1.82752160564903,0.25,0.081,0.000384255723097984,"21","AHNAK2"
"CTSD3",1.1915532159173e-08,0.718887587335266,0.725,0.484,0.000399623117554345,"21","CTSD"
"GSR1",1.26470775506152e-08,2.01910530761211,0.3,0.115,0.000424157686892532,"21","GSR"
"C9orf36",1.28991925815873e-08,2.31998939717479,0.25,0.084,0.000432613120801276,"21","C9orf3"
"ABCA14",1.40035143253061e-08,1.2729152931203,0.388,0.166,0.000469649863442116,"21","ABCA1"
"PPP4R3A4",1.41853808168028e-08,1.08982174159766,0.562,0.33,0.000475749301833934,"21","PPP4R3A"
"NFE2L17",1.57639506498798e-08,1.71787352087802,0.375,0.171,0.000528691376895669,"21","NFE2L1"
"TP531",2.09678035207832e-08,2.24551966729466,0.262,0.094,0.000703218194480026,"21","TP53"
"LTBR8",2.10833426996033e-08,1.93642666086532,0.312,0.126,0.000707093147459295,"21","LTBR"
"TMEM176B5",2.3129244327559e-08,1.0627472654064,0.4,0.168,0.000775708596257672,"21","TMEM176B"
"PLS36",2.370033998196e-08,1.87604603935666,0.288,0.107,0.000794862002314975,"21","PLS3"
"HMGA14",2.58010148117505e-08,1.3667162171609,0.488,0.257,0.000865314434756487,"21","HMGA1"
"CD683",2.59181165309107e-08,1.25977933588813,0.362,0.149,0.000869241792213682,"21","CD68"
"DNMT14",2.73643118440974e-08,1.53573956617731,0.45,0.237,0.000917744290627338,"21","DNMT1"
"SAE12",2.75943264032644e-08,2.12989267850761,0.3,0.119,0.00092545851891268,"21","SAE1"
"AGPAT5",2.77324992195629e-08,2.11204734009554,0.262,0.093,0.000930092558825699,"21","AGPAT5"
"YES14",3.68348073062231e-08,1.83839880771429,0.288,0.109,0.00123536576743611,"21","YES1"
"EZH21",3.93258665042611e-08,1.60895860793738,0.325,0.133,0.00131891091081991,"21","EZH2"
"AHCY4",4.07662747178433e-08,2.26061425996252,0.275,0.106,0.00136721932148703,"21","AHCY"
"MOSPD21",4.33831284013823e-08,2.06421845759723,0.25,0.088,0.00145498336032556,"21","MOSPD2"
"DAB24",4.39433865200475e-08,1.1952889364888,0.35,0.142,0.00147377329710935,"21","DAB2"
"CD466",5.25505935680577e-08,1.24523744015457,0.575,0.384,0.00176244180708552,"21","CD46"
"DGKH2",6.65541877299753e-08,1.76761900267487,0.275,0.103,0.00223209434808791,"21","DGKH"
"SMAD26",6.9238676896025e-08,1.70237241011411,0.362,0.17,0.00232212674573889,"21","SMAD2"
"SFT2D24",7.38536738568875e-08,1.53597163852727,0.4,0.199,0.00247690451381229,"21","SFT2D2"
"BLCAP3",7.62878404309025e-08,1.7106641907539,0.325,0.138,0.00255854159237161,"21","BLCAP"
"TM9SF37",8.07447618008766e-08,1.12580680954088,0.575,0.371,0.0027080178212778,"21","TM9SF3"
"HSPA54",8.98589108215795e-08,0.636782555869324,0.787,0.574,0.00301368815113413,"21","HSPA5"
"C1QBP5",1.20298113283298e-07,1.27111738148825,0.512,0.308,0.00403455812329524,"21","C1QBP"
"NRIP16",1.23197143169293e-07,1.65744773278422,0.388,0.193,0.00413178578761174,"21","NRIP1"
"PLAT3",1.2625244315214e-07,1.31117135978421,0.262,0.094,0.00423425443843649,"21","PLAT"
"ANXA29",1.375072579033e-07,0.489908318936073,0.725,0.426,0.00461171841556087,"21","ANXA2"
"TCAF14",1.39475631874958e-07,1.92960749812598,0.275,0.108,0.00467773374182234,"21","TCAF1"
"PARN1",1.40547315866693e-07,2.31421885047572,0.262,0.103,0.00471367587953715,"21","PARN"
"HIST1H2AC2",1.44727624082259e-07,1.19234182972892,0.362,0.165,0.0048538750564708,"21","HIST1H2AC"
"BCAP314",1.54818322096093e-07,1.24623138876193,0.525,0.321,0.00519229688645878,"21","BCAP31"
"PPT14",1.71418328178255e-07,1.30732240285581,0.425,0.215,0.00574902789044233,"21","PPT1"
"CNN36",1.84221622195102e-07,1.34227588450443,0.312,0.124,0.00617842476517934,"21","CNN3"
"BRD95",1.92299265870367e-07,1.24244813961021,0.438,0.229,0.00644933277876037,"21","BRD9"
"NRP15",1.96088100503619e-07,1.60014881303358,0.275,0.106,0.00657640271469036,"21","NRP1"
"TMEM87B",2.04136473035627e-07,2.06126707182993,0.262,0.102,0.00684632903266885,"21","TMEM87B"
"TMEM30A8",2.11000699219862e-07,1.49977947014031,0.425,0.229,0.00707654145043572,"21","TMEM30A"
"KCTD126",2.20249614210114e-07,0.904534727972107,0.375,0.167,0.0073867315613788,"21","KCTD12"
"HIST3H2A",2.48993266252282e-07,1.6084958154589,0.288,0.117,0.00835073616356903,"21","HIST3H2A"
"CBX14",2.67201388688278e-07,1.57003730647603,0.388,0.195,0.00896140017382748,"21","CBX1"
"MTR2",2.86791562091164e-07,1.62131882278614,0.338,0.156,0.00961841540941346,"21","MTR"
"CD143",3.13598572868309e-07,0.328709087795532,0.325,0.127,0.0105174689368573,"21","CD14"
"HDGF5",3.28582367778964e-07,1.63408549320968,0.475,0.286,0.0110199954505709,"21","HDGF"
"KCNQ1OT13",3.69999575095035e-07,0.649304239356021,0.537,0.298,0.0124090457495373,"21","KCNQ1OT1"
"APOL13",3.71974230067974e-07,1.82794625080584,0.275,0.111,0.0124752717280197,"21","APOL1"
"ADAM176",4.3809941070648e-07,1.3861804480267,0.412,0.218,0.0146929780362739,"21","ADAM17"
"TTF21",4.51125189361372e-07,1.97990381829598,0.25,0.096,0.0151298366008017,"21","TTF2"
"CD243",4.69477487039721e-07,0.488170743812528,0.362,0.155,0.0157453359603382,"21","CD24"
"CCDC88A5",5.15441289092766e-07,1.07005468778756,0.462,0.246,0.0172868699535932,"21","CCDC88A"
"FAM3C5",5.41541887575707e-07,1.53144552906317,0.438,0.245,0.0181622318255141,"21","FAM3C"
"SAMHD17",5.42886445562953e-07,0.738545289153451,0.537,0.294,0.0182073256112903,"21","SAMHD1"
"TMX13",5.48785801253715e-07,1.74579007395532,0.375,0.194,0.0184051782024471,"21","TMX1"
"C19orf482",6.13769941445255e-07,2.17421886967684,0.25,0.098,0.020584616296191,"21","C19orf48"
"GALNT19",6.21033786276265e-07,1.64576815749225,0.4,0.216,0.0208282311241334,"21","GALNT1"
"CTSZ5",6.8785938021213e-07,0.822727067335462,0.575,0.361,0.0230694278935544,"21","CTSZ"
"CLSTN16",7.32420624036001e-07,1.42051072478946,0.375,0.187,0.0245639228889194,"21","CLSTN1"
"PNPT11",8.12297012738001e-07,2.07265058820336,0.262,0.108,0.0272428172132071,"21","PNPT1"
"HMGCS12",8.74554967934822e-07,1.43471649165114,0.388,0.201,0.0293308245145981,"21","HMGCS1"
"DPYD4",8.9474079478269e-07,1.75584901897147,0.312,0.142,0.0300078167754219,"21","DPYD"
"TXNRD13",9.3025566402083e-07,1.60683521189747,0.375,0.191,0.0311989144599306,"21","TXNRD1"
"ITGB17",9.63069462043337e-07,0.709050787686884,0.713,0.482,0.0322994236180094,"21","ITGB1"
"NAXE5",1.06777182486777e-06,1.80371725254054,0.338,0.169,0.0358109314624151,"21","NAXE"
"COX6C7",1.09887946991126e-06,0.559193220148061,0.812,0.595,0.0368542196618838,"21","COX6C"
"IL1RAP3",1.16303256506329e-06,1.15355497436058,0.25,0.096,0.0390057861670926,"21","IL1RAP"
"CD844",1.17975608890338e-06,0.800454087116226,0.425,0.209,0.0395666597096416,"21","CD84"
"LAMTOR18",1.23520646906758e-06,1.29928250664345,0.5,0.329,0.0414263545595885,"21","LAMTOR1"
"PA2G44",1.23972201048212e-06,0.917756917555181,0.625,0.437,0.0415777967875492,"21","PA2G4"
"HNRNPA33",1.28449100265979e-06,0.649433904852608,0.85,0.672,0.0430792592472039,"21","HNRNPA3"
"SUPT16H3",1.35485512146659e-06,1.17799054309006,0.475,0.288,0.0454391310637466,"21","SUPT16H"
"TM9SF41",1.37693961896009e-06,2.1352175892393,0.25,0.102,0.0461798009406836,"21","TM9SF4"
"PABPC16",1.44768742601873e-06,0.440518808682156,1,0.8,0.0485525408938162,"21","PABPC1"
"COL17A12",0,5.14224107540092,1,0.035,0,"22","COL17A1"
"TNS41",0,4.97919188418427,0.932,0.028,0,"22","TNS4"
"THSD4",0,6.43389843019077,0.904,0.017,0,"22","THSD4"
"ALDH3A12",0,4.3027705358777,0.918,0.035,0,"22","ALDH3A1"
"LAMA31",0,4.24172651796103,0.904,0.03,0,"22","LAMA3"
"EXPH5",0,5.34899178856618,0.89,0.021,0,"22","EXPH5"
"TP53AIP1",0,6.18396346380548,0.863,0.012,0,"22","TP53AIP1"
"ABCC3",0,5.37374914828717,0.863,0.032,0,"22","ABCC3"
"IL20RB1",0,4.77654731532081,0.836,0.028,0,"22","IL20RB"
"TFAP2A2",0,4.03972868249728,0.808,0.029,0,"22","TFAP2A"
"ASS11",0,5.31166989891657,0.795,0.027,0,"22","ASS1"
"FERMT11",0,4.52878612657921,0.781,0.028,0,"22","FERMT1"
"IRX4",0,5.57346949630432,0.753,0.012,0,"22","IRX4"
"FGFR2",0,4.70806428258047,0.753,0.016,0,"22","FGFR2"
"CAPNS2",0,4.54571477681193,0.753,0.016,0,"22","CAPNS2"
"TENM2",0,4.75806164432003,0.753,0.019,0,"22","TENM2"
"NPR3",0,6.75189425873906,0.74,0.008,0,"22","NPR3"
"WNT10A",0,4.41664414419773,0.74,0.022,0,"22","WNT10A"
"FAM110C",0,4.58494776592911,0.726,0.02,0,"22","FAM110C"
"DLK2",0,6.75469145481429,0.712,0.008,0,"22","DLK2"
"SOX61",0,5.59988173886927,0.699,0.011,0,"22","SOX6"
"GPR87",0,4.47609927134231,0.699,0.017,0,"22","GPR87"
"WNT7B1",0,4.77839736133772,0.671,0.02,0,"22","WNT7B"
"WNT4",0,5.25273805453149,0.63,0.015,0,"22","WNT4"
"ARHGEF28",0,5.20020761606777,0.603,0.013,0,"22","ARHGEF28"
"IRX2",0,4.49606747081566,0.603,0.016,0,"22","IRX2"
"TSLP",0,5.87435621885922,0.589,0.01,0,"22","TSLP"
"KLK5",0,4.86880303596047,0.575,0.01,0,"22","KLK5"
"SIM2",0,6.33554894822113,0.562,0.005,0,"22","SIM2"
"PAX9",0,4.30493494379292,0.562,0.014,0,"22","PAX9"
"SYT8",0,7.48005135202952,0.548,0.003,0,"22","SYT8"
"C5orf38",0,5.15673727482217,0.548,0.011,0,"22","C5orf38"
"PIK3C2G",0,5.51836558878692,0.507,0.004,0,"22","PIK3C2G"
"RNF165",0,5.34066231977846,0.452,0.006,0,"22","RNF165"
"SLC27A6",0,6.86531122029294,0.438,0.001,0,"22","SLC27A6"
"LAMB4",0,8.54170400123393,0.438,0.001,0,"22","LAMB4"
"TFAP2B",0,7.2942064214379,0.438,0.002,0,"22","TFAP2B"
"KRT31",0,5.43074625781045,0.425,0.005,0,"22","KRT31"
"PHYHIP",0,5.76231436047471,0.411,0.005,0,"22","PHYHIP"
"AC093159.1",0,6.97527573917795,0.384,0.001,0,"22","AC093159.1"
"SLC6A15",0,5.63588910915816,0.315,0.003,0,"22","SLC6A15"
"C5orf66-AS1",5.2919954332819e-298,4.54634509592852,0.411,0.008,1.77482942841408e-293,"22","C5orf66-AS1"
"FAM83F",4.39622700763764e-292,4.17951458945154,0.589,0.017,1.47440661382151e-287,"22","FAM83F"
"KRTCAP3",1.06794197316316e-289,4.11088893276896,0.685,0.023,3.5816637895946e-285,"22","KRTCAP3"
"KRT191",6.77434520710474e-288,5.89384766525853,0.973,0.052,2.27197989555879e-283,"22","KRT19"
"ITGB43",9.08234797821333e-284,4.38370592335268,0.932,0.045,3.04603786493319e-279,"22","ITGB4"
"FJX1",5.5762304901595e-277,5.15100670319206,0.575,0.017,1.87015618178969e-272,"22","FJX1"
"SH3RF2",5.51841253418747e-276,4.38219163298506,0.562,0.016,1.85076519571579e-271,"22","SH3RF2"
"CXCL141",5.62846515121462e-273,5.22693909923628,0.973,0.053,1.88767464241436e-268,"22","CXCL14"
"TFAP2C",5.1805635778562e-272,4.03290830967013,0.685,0.025,1.73745741274141e-267,"22","TFAP2C"
"ITGB6",7.7713616483696e-271,4.48409088973075,0.548,0.016,2.6063592696302e-266,"22","ITGB6"
"DDR12",9.24761067380459e-269,4.01128663869105,0.945,0.048,3.10146366778058e-264,"22","DDR1"
"FGFR31",3.26686721819108e-260,4.34953285251649,0.699,0.027,1.09564192763692e-255,"22","FGFR3"
"SERPINB52",1.33332901126025e-259,4.20023190178743,0.836,0.039,4.47171883796461e-255,"22","SERPINB5"
"CERS3",2.79873799251952e-257,3.68166670347753,0.493,0.013,9.38640747931197e-253,"22","CERS3"
"EDN3",1.01597749421383e-254,5.64668073951403,0.274,0.004,3.40738532009433e-250,"22","EDN3"
"PKP32",9.15588776536079e-252,2.58906498038202,0.849,0.04,3.0707016387467e-247,"22","PKP3"
"VSNL1",1.1262620529824e-250,3.75268899512039,0.644,0.023,3.77725767329237e-246,"22","VSNL1"
"NTF4",1.74442626266925e-248,5.70074653960225,0.288,0.005,5.85045679974014e-244,"22","NTF4"
"EHF3",1.07008101206208e-247,3.59258853550044,0.836,0.04,3.58883769825382e-243,"22","EHF"
"JAG21",2.22407638908707e-245,3.88932307216919,0.699,0.028,7.45910739372021e-241,"22","JAG2"
"TP633",3.84206975648181e-245,3.92863122693874,0.89,0.047,1.28855335492887e-240,"22","TP63"
"SOX23",1.13614403765929e-242,3.84315100096446,0.753,0.033,3.81039987350173e-238,"22","SOX2"
"P3H21",2.80626696231576e-240,4.18918617789933,0.616,0.023,9.41165813821461e-236,"22","P3H2"
"FLRT3",9.65328578841251e-240,4.69845198303572,0.342,0.007,3.23751898771779e-235,"22","FLRT3"
"ITGA23",1.52816170450739e-238,3.85093235612831,0.904,0.049,5.12514872457689e-234,"22","ITGA2"
"ZBTB7C",2.54430301797778e-236,3.41498943655341,0.548,0.018,8.53308346169387e-232,"22","ZBTB7C"
"SLC7A1",5.13344151937732e-232,4.67217641428251,0.986,0.065,1.72165361676877e-227,"22","SLC7A1"
"FGFBP12",4.18391772526237e-229,4.21783955760304,0.767,0.037,1.40320232669849e-224,"22","FGFBP1"
"WNT3",4.9607013721288e-229,4.96573957191224,0.301,0.005,1.66372002618456e-224,"22","WNT3"
"LAMB32",1.0374531890319e-226,3.9084281238428,0.959,0.059,3.47941050537517e-222,"22","LAMB3"
"PTPN142",1.01150296233969e-225,3.82637139047411,0.849,0.046,3.39237863509484e-221,"22","PTPN14"
"MST1R",3.2810830031435e-223,5.142455620681,0.342,0.007,1.10040961759427e-218,"22","MST1R"
"PLXNB1",4.29739545109514e-223,3.89547441776341,0.658,0.028,1.44126048638829e-218,"22","PLXNB1"
"PLA2R1",1.14049118610149e-221,4.97679809085568,0.671,0.03,3.82497933994717e-217,"22","PLA2R1"
"CDH31",1.597599245599e-221,3.78571169888492,0.616,0.024,5.35802834988992e-217,"22","CDH3"
"TRIM292",7.70851542179437e-221,2.65641289393088,0.863,0.047,2.5852819021614e-216,"22","TRIM29"
"CDHR1",1.04653264305998e-220,4.55719523712606,0.288,0.005,3.50986117829455e-216,"22","CDHR1"
"RAPGEFL11",7.41006181145977e-220,2.98540288755188,0.616,0.024,2.48518653032738e-215,"22","RAPGEFL1"
"TFCP2L11",1.21608746469773e-218,4.24375783913351,0.644,0.027,4.07851413910325e-214,"22","TFCP2L1"
"IRF62",4.14825162835065e-217,3.51593853284777,0.74,0.035,1.39124063111624e-212,"22","IRF6"
"MEGF6",8.64624803790505e-216,4.13551808616159,0.534,0.019,2.8997786669526e-211,"22","MEGF6"
"DUOX1",7.93185721397623e-215,3.49671567324724,0.562,0.021,2.66018627242335e-210,"22","DUOX1"
"MPZL22",1.40912492411285e-214,3.54154201715087,0.822,0.045,4.72592317048968e-210,"22","MPZL2"
"RYR1",6.58089823019562e-214,3.97534238252918,0.616,0.025,2.20710164844301e-209,"22","RYR1"
"CYP11A1",1.46768048063146e-213,5.00708414271881,0.274,0.005,4.92230679594177e-209,"22","CYP11A1"
"MMP28",3.04489561914921e-211,4.40081705664572,0.397,0.011,1.02119709275026e-206,"22","MMP28"
"FOXQ1",1.29881868523645e-210,3.72888144270133,0.658,0.029,4.355978106546e-206,"22","FOXQ1"
"PCDH71",1.40834790803279e-207,4.24587675791451,0.822,0.048,4.72331721396039e-203,"22","PCDH7"
"C19orf332",2.40238396283451e-207,3.79758495629351,0.849,0.05,8.05711533455438e-203,"22","C19orf33"
"CCDC33",3.87530775775517e-204,3.49096184464629,0.507,0.018,1.29970071579593e-199,"22","CCDC3"
"GPT2",5.97441025954359e-203,3.74902365993461,0.616,0.026,2.00369771284573e-198,"22","GPT2"
"DSC33",7.3547610999185e-203,3.02090964426227,1,0.069,2.46663977769067e-198,"22","DSC3"
"SPINK51",4.93666136441618e-202,1.49757776133726,0.877,0.052,1.6556574883979e-197,"22","SPINK5"
"CDH131",3.37026566931444e-201,3.7946108168301,0.575,0.023,1.13031970017468e-196,"22","CDH13"
"PTPRZ13",6.22187019665346e-201,2.94723318823631,0.795,0.043,2.08669082655364e-196,"22","PTPRZ1"
"PTPRF4",7.75228192041944e-201,3.44586673317024,0.877,0.054,2.59996031047027e-196,"22","PTPRF"
"AL161431.1",3.12722447942281e-197,4.10382030429141,0.466,0.016,1.04880854590882e-192,"22","AL161431.1"
"NGFR1",1.03201032776447e-195,3.66369810253792,0.466,0.016,3.46115623725649e-191,"22","NGFR"
"KIAA12173",3.13946577746384e-195,3.49354227313712,0.863,0.055,1.05291403244582e-190,"22","KIAA1217"
"FAT21",8.64195748595078e-191,3.58476585533333,0.575,0.024,2.89833970163817e-186,"22","FAT2"
"BMP72",1.3195495552045e-189,3.3530062261741,0.712,0.038,4.42550529824485e-185,"22","BMP7"
"PALMD2",2.28833051228585e-187,3.06912486362037,0.726,0.04,7.67460287210428e-183,"22","PALMD"
"PPP1R13L",1.18837925533385e-186,3.67649082070616,0.671,0.034,3.98558634653868e-182,"22","PPP1R13L"
"KRT83",3.06509700122807e-186,3.53411433804513,0.795,0.048,1.02797223227187e-181,"22","KRT8"
"DLL1",3.20933181439863e-185,4.25763857820051,0.644,0.032,1.07634570391301e-180,"22","DLL1"
"ALDH4A1",5.90593605721091e-185,3.78010851288481,0.479,0.018,1.98073283486739e-180,"22","ALDH4A1"
"KRT182",8.34756321271843e-184,3.55005215003131,0.863,0.058,2.79960575028151e-179,"22","KRT18"
"SOX71",2.69103724039965e-183,3.35358232383429,0.521,0.021,9.02520069685235e-179,"22","SOX7"
"LGR41",2.84287088643991e-183,3.71498419036609,0.575,0.026,9.53442037894217e-179,"22","LGR4"
"C1QTNF12",4.27349388582066e-183,4.93907776099393,0.288,0.006,1.43324437942653e-178,"22","C1QTNF12"
"GRHL2",7.95028562199927e-183,3.64885419012353,0.452,0.016,2.66636679190612e-178,"22","GRHL2"
"FAAH",1.0324067199621e-182,4.37898110504204,0.342,0.009,3.4624856574089e-178,"22","FAAH"
"ST6GALNAC1",2.41650976181818e-180,4.03783203506113,0.342,0.009,8.1044904391858e-176,"22","ST6GALNAC1"
"ITGA32",3.12511957408446e-179,3.16658079554818,0.712,0.039,1.04810260275645e-174,"22","ITGA3"
"ID41",3.14010729632394e-179,3.842221479774,0.63,0.031,1.05312918504112e-174,"22","ID4"
"CNTNAP3",3.71263068724995e-179,3.06833757516236,0.288,0.006,1.24514207988989e-174,"22","CNTNAP3"
"IRX3",1.44505613926154e-178,3.79698831647035,0.548,0.024,4.84642927985537e-174,"22","IRX3"
"RAB251",1.98543557445175e-178,2.83970934576825,0.603,0.028,6.65875382959629e-174,"22","RAB25"
"NEFL",2.09039474382816e-178,3.24394995208971,0.452,0.016,7.01076589185088e-174,"22","NEFL"
"CXADR3",1.20944459790893e-177,3.13110534340812,0.685,0.037,4.05623529246697e-173,"22","CXADR"
