"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"CDC1231",1.72317708686411e-18,0.832509197545809,0.599,0.297,5.77919131392487e-14,"6","CDC123"
"CLN8",1.79119762769228e-18,0.848452898943125,0.387,0.148,6.00731860375436e-14,"6","CLN8"
"FAM234A2",1.88696508532213e-18,0.876196158483854,0.532,0.246,6.32850350315336e-14,"6","FAM234A"
"PGAM12",1.91258871469838e-18,0.608083843974794,0.856,0.62,6.41444003135544e-14,"6","PGAM1"
"CTDSP21",1.92416273022524e-18,0.690121428056122,0.748,0.449,6.45325696462942e-14,"6","CTDSP2"
"ACADVL2",1.9911197746737e-18,0.57650602715398,0.847,0.528,6.67781750030064e-14,"6","ACADVL"
"ETAA11",2.08248877021107e-18,1.31074774349723,0.311,0.108,6.98425083753387e-14,"6","ETAA1"
"GNG51",2.21638164211694e-18,0.540406937739642,0.923,0.684,7.43330075133178e-14,"6","GNG5"
"H3F3A",2.22562285585877e-18,0.331179540500363,0.995,0.892,7.46429393397915e-14,"6","H3F3A"
"OLFML12",2.27394789704189e-18,0.670001348830844,0.77,0.438,7.62636645709908e-14,"6","OLFML1"
"GPC61",2.34872418442315e-18,0.647512144060609,0.842,0.513,7.87715116971837e-14,"6","GPC6"
"ATP5F1E1",2.49012097065434e-18,0.327438793905131,0.982,0.9,8.35136771138051e-14,"6","ATP5F1E"
"NARFL",2.52331171421097e-18,1.1533034434389,0.302,0.103,8.46268282712074e-14,"6","NARFL"
"CCDC90B2",2.64678732155574e-18,0.842387484338482,0.595,0.31,8.87679531903363e-14,"6","CCDC90B"
"UBXN62",2.66566975258785e-18,0.642172439055172,0.671,0.365,8.94012321622913e-14,"6","UBXN6"
"DBI1",2.6855193741465e-18,0.378410966811747,0.95,0.724,9.00669487701254e-14,"6","DBI"
"GLI33",2.76380561359991e-18,0.833611685347035,0.653,0.351,9.26925126689137e-14,"6","GLI3"
"FAM173A1",2.77546436587736e-18,0.897429162258085,0.568,0.277,9.30835239027949e-14,"6","FAM173A"
"MRPL152",2.78536004600735e-18,0.74965170655925,0.486,0.209,9.34154052229946e-14,"6","MRPL15"
"PRDX42",2.88486501989969e-18,0.682039333131556,0.86,0.582,9.67526030373959e-14,"6","PRDX4"
"REXO22",2.95267882008567e-18,0.509631987048998,0.941,0.673,9.90269422680331e-14,"6","REXO2"
"AP001528.21",2.98016135348133e-18,0.974678345017665,0.374,0.138,9.99486514730569e-14,"6","AP001528.2"
"ARL6IP52",3.07127282830654e-18,0.505188063843659,0.964,0.781,1.03004348115745e-13,"6","ARL6IP5"
"ORAI12",3.16890750734113e-18,1.34321958638666,0.293,0.102,1.06278819981207e-13,"6","ORAI1"
"P4HTM2",3.2357594431901e-18,1.02321697914024,0.532,0.265,1.0852090020571e-13,"6","P4HTM"
"GTF3C12",3.42196927937428e-18,0.874134222988401,0.5,0.237,1.14766005691655e-13,"6","GTF3C1"
"MTHFD1L",3.59667805183272e-18,1.24817875681975,0.279,0.092,1.20625388502366e-13,"6","MTHFD1L"
"PSMD92",3.6340377195739e-18,0.82662836727248,0.577,0.293,1.21878357039069e-13,"6","PSMD9"
"EIF2S2",3.68218457812847e-18,0.517606851903284,0.914,0.668,1.23493106381273e-13,"6","EIF2S2"
"ATP6V0E21",3.73191598339353e-18,1.01412818975135,0.342,0.124,1.25160998251052e-13,"6","ATP6V0E2"
"MOK1",3.92277515325909e-18,1.03941724717556,0.414,0.167,1.31562033090003e-13,"6","MOK"
"BRD31",3.97819222627835e-18,0.644962911050334,0.563,0.273,1.33420610884923e-13,"6","BRD3"
"PRKAG11",3.98389762974264e-18,0.918723417517062,0.477,0.216,1.33611958706309e-13,"6","PRKAG1"
"MAGED23",4.65474832828996e-18,0.652861713874211,0.865,0.568,1.56110949434189e-13,"6","MAGED2"
"TCF31",4.77584419478846e-18,1.06875552717819,0.405,0.164,1.60172262604815e-13,"6","TCF3"
"SMIM192",4.92141895188789e-18,0.623183573242361,0.757,0.427,1.65054548808416e-13,"6","SMIM19"
"CNPY42",5.02729236057004e-18,1.08522688829944,0.477,0.222,1.68605331188798e-13,"6","CNPY4"
"C19orf241",5.05938769885151e-18,0.816274016138694,0.559,0.282,1.69681744644082e-13,"6","C19orf24"
"ARPC1B",5.06186949432126e-18,0.552823221743392,0.865,0.6,1.69764979100547e-13,"6","ARPC1B"
"PARK71",5.14598601276263e-18,0.47327719731552,0.95,0.766,1.72586078896033e-13,"6","PARK7"
"TRAM13",5.49260314148405e-18,0.594876257714651,0.91,0.651,1.84210924159092e-13,"6","TRAM1"
"RBM432",5.69159683994811e-18,0.867684900015832,0.55,0.266,1.9088477481818e-13,"6","RBM43"
"MRPL482",5.84774238634251e-18,1.145420643274,0.369,0.145,1.96121584153155e-13,"6","MRPL48"
"KBTBD3",5.99028544405607e-18,1.10103556468209,0.306,0.106,2.00902193222753e-13,"6","KBTBD3"
"MICU12",5.99055522393361e-18,0.682174039149558,0.694,0.373,2.00911241100285e-13,"6","MICU1"
"POLR2G2",6.2462408970253e-18,0.75799155478124,0.649,0.35,2.09486427204434e-13,"6","POLR2G"
"FRG11",6.79631270635017e-18,0.561085952719835,0.739,0.436,2.27934735545572e-13,"6","FRG1"
"TPGS21",6.89092129111778e-18,0.829145854161295,0.64,0.337,2.31107718261508e-13,"6","TPGS2"
"NAA601",7.35859853551687e-18,0.87235766044627,0.459,0.195,2.46792677684165e-13,"6","NAA60"
"CCDC501",7.49743416518542e-18,0.565479156070143,0.847,0.545,2.51448947031989e-13,"6","CCDC50"
"LCMT11",7.53364774593153e-18,1.03418100312567,0.428,0.181,2.52663478103052e-13,"6","LCMT1"
"UBTD22",7.5507727544156e-18,0.783334068401808,0.649,0.348,2.5323781663759e-13,"6","UBTD2"
"PPIA1",7.65176668246791e-18,0.457771162625287,0.991,0.891,2.56624950996609e-13,"6","PPIA"
"ANKRD261",7.94023071629389e-18,0.850011779249473,0.401,0.163,2.66299457763064e-13,"6","ANKRD26"
"RAB22A1",8.40079690073848e-18,0.669958759685732,0.658,0.369,2.81745926456967e-13,"6","RAB22A"
"TRPV23",8.51397311146059e-18,1.03431913723656,0.401,0.165,2.85541630212165e-13,"6","TRPV2"
"MORN21",8.61144175221852e-18,0.874026030751585,0.459,0.198,2.88810533485905e-13,"6","MORN2"
"PCYOX12",8.69713474510228e-18,0.706715706658817,0.842,0.557,2.9168450508124e-13,"6","PCYOX1"
"MTX3",8.77406322796001e-18,0.999296744947394,0.356,0.138,2.94264532539323e-13,"6","MTX3"
"FAM96A2",9.31057264976645e-18,0.929292598891883,0.419,0.177,3.12257985527867e-13,"6","FAM96A"
"OXLD12",9.57192573574068e-18,1.1484212565439,0.392,0.16,3.21023245325271e-13,"6","OXLD1"
"RBFA2",9.85852316560871e-18,0.895493371352346,0.414,0.171,3.30635149928185e-13,"6","RBFA"
"BTBD61",9.95590677359141e-18,0.858268161499132,0.523,0.252,3.33901201372709e-13,"6","BTBD6"
"NDUFB5",1.0093932036433e-17,0.596597468181784,0.784,0.476,3.3853029263789e-13,"6","NDUFB5"
"C9orf64",1.03377431940451e-17,1.50453952205568,0.275,0.093,3.46707231241885e-13,"6","C9orf64"
"IFNAR11",1.05958366475183e-17,0.584681519487755,0.797,0.498,3.55363169484468e-13,"6","IFNAR1"
"ALDH9A12",1.08962410980739e-17,0.772741842276874,0.613,0.314,3.65438133947204e-13,"6","ALDH9A1"
"NPM31",1.13393173888429e-17,1.04153350081484,0.324,0.119,3.80298026587013e-13,"6","NPM3"
"ROGDI",1.26276323796962e-17,1.1025392514763,0.302,0.106,4.2350553475025e-13,"6","ROGDI"
"CHMP2A1",1.32004700928967e-17,0.518637903011076,0.896,0.632,4.42717365975569e-13,"6","CHMP2A"
"PPP1R14B3",1.3454015686679e-17,0.727632769306089,0.802,0.502,4.5122077809984e-13,"6","PPP1R14B"
"EHD11",1.36822684584733e-17,0.577497055787361,0.45,0.196,4.58875919560279e-13,"6","EHD1"
"SNRNP352",1.40741179392439e-17,0.976576607504912,0.405,0.169,4.72017767446363e-13,"6","SNRNP35"
"TUSC22",1.49045524140518e-17,0.930702674996871,0.45,0.199,4.99868878862468e-13,"6","TUSC2"
"CD581",1.57522339468608e-17,0.776739560646557,0.505,0.229,5.28298422109818e-13,"6","CD58"
"GPR1371",1.62335811876984e-17,1.3019781245097,0.338,0.132,5.44441845873029e-13,"6","GPR137"
"ACLY3",1.66565966454871e-17,1.03102157883825,0.468,0.216,5.58628938296346e-13,"6","ACLY"
"KCNAB12",1.69313525496312e-17,0.837982137475717,0.279,0.091,5.67843701809532e-13,"6","KCNAB1"
"LTBP33",1.69563452533186e-17,0.53948316644465,0.941,0.659,5.68681907105798e-13,"6","LTBP3"
"VASH21",1.76656476963671e-17,1.1470822591199,0.288,0.098,5.9247049244076e-13,"6","VASH2"
"EBF13",1.7754365975151e-17,0.557891171622789,0.892,0.571,5.95445926074615e-13,"6","EBF1"
"RPL41",1.84163656374189e-17,0.411209179601189,0.973,0.842,6.17648070747754e-13,"6","RPL4"
"APPL11",1.86862626500288e-17,0.593842548162849,0.82,0.524,6.26699876756667e-13,"6","APPL1"
"SEC31A1",1.91792905436317e-17,0.594763320494217,0.887,0.645,6.43235046252319e-13,"6","SEC31A"
"TMEM592",1.99920390251979e-17,0.517191515435105,0.977,0.787,6.70493004827086e-13,"6","TMEM59"
"NDE1",2.0196278166319e-17,0.772743916328922,0.437,0.183,6.77342777142006e-13,"6","NDE1"
"WTIP1",2.03755638926789e-17,0.702213262092297,0.41,0.169,6.83355661832664e-13,"6","WTIP"
"SH3PXD2A2",2.08698433977484e-17,0.784390136615916,0.622,0.352,6.99932807873685e-13,"6","SH3PXD2A"
"MRPL432",2.10442949259027e-17,0.635363749427942,0.775,0.471,7.05783563224923e-13,"6","MRPL43"
"DHRS121",2.28615398385912e-17,1.30043950250513,0.392,0.162,7.66730323106673e-13,"6","DHRS12"
"IFIT31",2.30397743199874e-17,0.342596697381746,0.464,0.192,7.72707951143737e-13,"6","IFIT3"
"IL182",2.32455960945243e-17,0.799005238934082,0.491,0.22,7.79610801818156e-13,"6","IL18"
"PMM11",2.39664040012195e-17,0.768574542334612,0.64,0.352,8.03785257392898e-13,"6","PMM1"
"PEAK11",2.41972940650347e-17,0.717956718378834,0.518,0.248,8.11528848353132e-13,"6","PEAK1"
"PNMA11",2.43694679550519e-17,0.779050665921839,0.473,0.208,8.17303216276531e-13,"6","PNMA1"
"UBE2F2",2.44876643825466e-17,0.82560000382047,0.473,0.215,8.21267288061848e-13,"6","UBE2F"
"REST2",2.47915690995501e-17,0.613435059275492,0.694,0.372,8.3145964446071e-13,"6","REST"
"GRN1",2.55119899064403e-17,0.436947923490766,0.896,0.616,8.55621117482196e-13,"6","GRN"
"PHLDB11",2.65724415320859e-17,0.547228521994181,0.766,0.455,8.91186544103096e-13,"6","PHLDB1"
"TMEM432",2.69315679150747e-17,0.636127707644579,0.806,0.512,9.03230924735774e-13,"6","TMEM43"
"TMEM1153",2.9800307109778e-17,0.952237114102215,0.545,0.271,9.99442699847735e-13,"6","TMEM115"
"CKS1B3",3.01796668838825e-17,0.804599594992223,0.599,0.307,1.01216566795165e-12,"6","CKS1B"
"RRBP12",3.08709014891571e-17,0.500169541648904,0.95,0.763,1.03534829414335e-12,"6","RRBP1"
"CRIP12",3.0908834443758e-17,0.46880087343645,0.784,0.494,1.03662048957476e-12,"6","CRIP1"
"PBDC12",3.21398728136226e-17,0.726878389293825,0.626,0.348,1.07790705442327e-12,"6","PBDC1"
"DNASE22",3.22339418300884e-17,0.811720864505676,0.631,0.343,1.0810619410975e-12,"6","DNASE2"
"TMEM1602",3.2469787847546e-17,0.795064022829557,0.595,0.31,1.088971744831e-12,"6","TMEM160"
"PPP4C1",3.25255968970159e-17,0.688830535162141,0.694,0.383,1.09084346873212e-12,"6","PPP4C"
"ASNA12",3.48979940009656e-17,0.843991291786526,0.658,0.358,1.17040892280438e-12,"6","ASNA1"
"LOXL3",3.69465014970223e-17,1.16685365603846,0.315,0.115,1.23911176720713e-12,"6","LOXL3"
"PSMC31",3.75471242937053e-17,0.575109202564611,0.802,0.535,1.25925545456229e-12,"6","PSMC3"
"SIRT2",3.90614153212933e-17,0.748467665047299,0.595,0.3,1.31004174704553e-12,"6","SIRT2"
"ACTR1B2",4.05882934846272e-17,0.708298059586735,0.554,0.273,1.36125018688743e-12,"6","ACTR1B"
"KLHDC21",4.17195352923745e-17,0.815336608069312,0.626,0.341,1.39918977463566e-12,"6","KLHDC2"
"CDIPT2",4.19408026630074e-17,0.646365656936326,0.743,0.443,1.40661063971194e-12,"6","CDIPT"
"CEP57L11",4.23025839780909e-17,0.858872465602723,0.423,0.178,1.41874406145721e-12,"6","CEP57L1"
"RRAS3",4.42330385371821e-17,0.601973920198672,0.874,0.621,1.48348764646001e-12,"6","RRAS"
"NDUFV12",4.56114441920919e-17,0.572454418208579,0.743,0.423,1.52971661531438e-12,"6","NDUFV1"
"COQ91",4.56536742999285e-17,0.790046254694341,0.419,0.175,1.531132928671e-12,"6","COQ9"
"POP72",4.57238469772816e-17,0.745057859522707,0.5,0.231,1.53348637992407e-12,"6","POP7"
"BRK11",4.58344941677685e-17,0.441871922299919,0.901,0.708,1.53719726539862e-12,"6","BRK1"
"OMD3",4.81408354487248e-17,0.615294987375314,0.82,0.496,1.61454733927933e-12,"6","OMD"
"MGLL2",5.08917433861366e-17,0.631827040745256,0.685,0.384,1.70680728968425e-12,"6","MGLL"
"FKBP32",5.1662779143111e-17,0.638395463024847,0.725,0.427,1.73266628690166e-12,"6","FKBP3"
"ZNF7061",5.17497298488656e-17,0.551472835302472,0.896,0.651,1.73558243967125e-12,"6","ZNF706"
"SSX2IP",5.2456122055195e-17,0.681589392907962,0.315,0.114,1.75927342148713e-12,"6","SSX2IP"
"IFI27L12",5.51970184611538e-17,0.827527569055948,0.428,0.185,1.85119760515018e-12,"6","IFI27L1"
"COMMD42",5.66469122462799e-17,0.797968859776035,0.649,0.363,1.89982414291573e-12,"6","COMMD4"
"GLRX31",5.94425894504114e-17,0.768226584762281,0.599,0.309,1.9935855649879e-12,"6","GLRX3"
"TMEM14C",6.1219280924677e-17,0.529356780054893,0.91,0.693,2.05317224365182e-12,"6","TMEM14C"
"AKR1A13",6.2619426969721e-17,0.58886899137387,0.775,0.476,2.1001303417105e-12,"6","AKR1A1"
"C9orf85",6.29009953400336e-17,1.09352087443656,0.351,0.138,2.10957358171405e-12,"6","C9orf85"
"SAYSD1",6.55669059850612e-17,1.3178961119169,0.293,0.105,2.19898289292698e-12,"6","SAYSD1"
"FUT111",6.67381395083485e-17,0.968584034955807,0.428,0.186,2.23826372283099e-12,"6","FUT11"
"RAB341",6.87097770194564e-17,0.582028248818521,0.865,0.605,2.30438850167853e-12,"6","RAB34"
"ARHGAP123",7.07177889402007e-17,0.851500057682248,0.554,0.279,2.37173320547645e-12,"6","ARHGAP12"
"MAP3K32",7.31935345313587e-17,0.793628347878548,0.514,0.243,2.45476476111271e-12,"6","MAP3K3"
"RPA32",7.4088311811767e-17,0.61922836302953,0.532,0.253,2.48477380154304e-12,"6","RPA3"
"CDC42BPA2",7.67016478131564e-17,0.69507637389668,0.64,0.365,2.57241986435764e-12,"6","CDC42BPA"
"FIBP1",8.11873740813542e-17,0.709383309569146,0.617,0.334,2.72286215194046e-12,"6","FIBP"
"JOSD22",8.16648357002485e-17,0.746149895566946,0.644,0.365,2.73887525971493e-12,"6","JOSD2"
"ATP5F1D1",8.26900505989039e-17,0.456255963393751,0.932,0.742,2.77325891698604e-12,"6","ATP5F1D"
"COL8A11",8.27345263779311e-17,0.726038263582018,0.752,0.477,2.77475054566305e-12,"6","COL8A1"
"C1GALT1C12",8.49743107999117e-17,0.784270335184062,0.581,0.294,2.84986843560744e-12,"6","C1GALT1C1"
"NFIA1",8.5855747013702e-17,0.563403694522786,0.995,0.744,2.87943004334554e-12,"6","NFIA"
"DPCD2",8.80421996679723e-17,1.1569165694353,0.351,0.14,2.95275929246445e-12,"6","DPCD"
"MN12",9.35525224926564e-17,0.993524750958392,0.432,0.189,3.13756449935871e-12,"6","MN1"
"GLUD12",9.37524281076283e-17,0.731152731227109,0.766,0.496,3.14426893387364e-12,"6","GLUD1"
"STIM12",9.42722720240939e-17,0.682649093555075,0.649,0.347,3.16170345914406e-12,"6","STIM1"
"GID81",9.70461795367191e-17,0.790901600943978,0.536,0.258,3.25473476930249e-12,"6","GID8"
"CLTB2",9.86112718121755e-17,0.649633435023177,0.869,0.634,3.30722483403674e-12,"6","CLTB"
"TBC1D10B",9.92507565877332e-17,0.856463399688827,0.392,0.161,3.32867187443939e-12,"6","TBC1D10B"
"AKT22",9.98084002246537e-17,0.734284257718821,0.608,0.33,3.34737412673444e-12,"6","AKT2"
"CSK",1.005737994527e-16,1.09511446148306,0.333,0.129,3.37304408604465e-12,"6","CSK"
"NRXN21",1.16689154892179e-16,1.12076291120098,0.311,0.112,3.91352087677389e-12,"6","NRXN2"
"COL21A11",1.16723547955457e-16,1.00427757201213,0.365,0.146,3.91467435133011e-12,"6","COL21A1"
"SAMD91",1.21215465085634e-16,0.991396610754497,0.365,0.147,4.065324268042e-12,"6","SAMD9"
"RAD23B",1.21583055283722e-16,0.6525043690129,0.752,0.488,4.07765250810545e-12,"6","RAD23B"
"ASAP31",1.23203963044215e-16,1.07097919682781,0.351,0.14,4.13201451257688e-12,"6","ASAP3"
"SNAPIN1",1.27253152575885e-16,0.864992183622791,0.486,0.228,4.26781623109002e-12,"6","SNAPIN"
"NAGK2",1.31021900312857e-16,0.732377345040114,0.572,0.29,4.3942124926926e-12,"6","NAGK"
"ZNF6881",1.32484858220846e-16,0.740480413507697,0.396,0.167,4.44327717501072e-12,"6","ZNF688"
"ARMCX62",1.34413363570016e-16,0.879283200935193,0.468,0.22,4.5079553874112e-12,"6","ARMCX6"
"SAMD11",1.35446531607726e-16,0.977145383603543,0.45,0.211,4.54260577705991e-12,"6","SAMD1"
"DCAF11",1.41562023432791e-16,0.825089264314009,0.311,0.114,4.74770714188894e-12,"6","DCAF11"
"ZCRB11",1.43548402053345e-16,0.381131051167087,0.775,0.471,4.8143263080651e-12,"6","ZCRB1"
"TMCO32",1.4397543870122e-16,0.787617891016685,0.59,0.313,4.82864826316152e-12,"6","TMCO3"
"YJU2",1.48682542149628e-16,1.58646065045045,0.266,0.092,4.98651509861421e-12,"6","YJU2"
"WASF21",1.49126503651982e-16,0.466330078348061,0.968,0.747,5.00140467948016e-12,"6","WASF2"
"CTNNA11",1.60720570905395e-16,0.506055503899137,0.851,0.583,5.39024650702512e-12,"6","CTNNA1"
"GLIS21",1.6874785103413e-16,0.92936335173531,0.392,0.163,5.65946542798266e-12,"6","GLIS2"
"GTF2H51",1.69143580127256e-16,0.502668883366305,0.725,0.434,5.6727373903079e-12,"6","GTF2H5"
"EFHC11",1.73760527253148e-16,1.14804896149054,0.419,0.189,5.82758056301609e-12,"6","EFHC1"
"SPOP2",1.74329054935736e-16,0.733091716715244,0.748,0.443,5.84664784443471e-12,"6","SPOP"
"PCMTD23",1.78683059777289e-16,0.656905925011857,0.559,0.271,5.99267245881071e-12,"6","PCMTD2"
"PMF12",1.83817068707302e-16,0.934970989864352,0.523,0.272,6.16485685030549e-12,"6","PMF1"
"GPNMB1",1.85806263078728e-16,0.475587569112742,0.932,0.652,6.23157045113439e-12,"6","GPNMB"
"RILPL11",2.03385096973359e-16,1.03527808158575,0.338,0.133,6.8211293822925e-12,"6","RILPL1"
"PDPR",2.05257440324254e-16,1.16596359152698,0.297,0.108,6.88392403359483e-12,"6","PDPR"
"SDHC2",2.07733224272221e-16,0.605636449946917,0.739,0.43,6.96695687564174e-12,"6","SDHC"
"DHRS1",2.12832056881993e-16,0.889050760478267,0.315,0.115,7.1379615237083e-12,"6","DHRS1"
"BEX31",2.14035281327424e-16,0.577809654344091,0.923,0.68,7.17831526515915e-12,"6","BEX3"
"CNPY22",2.17256471808869e-16,0.569793290757163,0.793,0.505,7.28634755152586e-12,"6","CNPY2"
"ASB82",2.20515681259395e-16,0.727962250268403,0.505,0.236,7.39565491807759e-12,"6","ASB8"
"GRHPR1",2.22065842247396e-16,0.601623301628709,0.734,0.446,7.44764421729315e-12,"6","GRHPR"
"ACADS1",2.24672460357327e-16,1.02260415695543,0.365,0.148,7.53506497546403e-12,"6","ACADS"
"SNX172",2.30696751804458e-16,0.714812211374366,0.712,0.425,7.73710766201791e-12,"6","SNX17"
"NUBP22",2.33431550050135e-16,0.669599399232685,0.559,0.268,7.82882732558144e-12,"6","NUBP2"
"MRPL142",2.40312950412516e-16,0.653920235907752,0.658,0.34,8.05961573093495e-12,"6","MRPL14"
"KRCC11",2.43143857345945e-16,0.823762229975389,0.477,0.223,8.15455868766829e-12,"6","KRCC1"
"PLXNC14",2.45750957293267e-16,0.624873297793292,0.586,0.288,8.24199560570159e-12,"6","PLXNC1"
"GPS13",2.51473984490916e-16,0.860124145731446,0.509,0.245,8.43393449185635e-12,"6","GPS1"
"LMNA2",2.54696024181478e-16,0.36687926248548,0.991,0.849,8.54199525899841e-12,"6","LMNA"
"METTL21A",2.58257132303816e-16,0.772984587668414,0.297,0.107,8.66142770320537e-12,"6","METTL21A"
"BTN3A31",2.59169094970586e-16,1.07219434024864,0.378,0.159,8.69201310712351e-12,"6","BTN3A3"
"FAM136A1",2.62989322234341e-16,0.826944389351707,0.419,0.185,8.82013588909531e-12,"6","FAM136A"
"LRPAP12",2.6956376244147e-16,0.53600552931366,0.905,0.669,9.04062946476202e-12,"6","LRPAP1"
"PCNT",2.72581661228031e-16,0.964027904582255,0.338,0.13,9.1418437542657e-12,"6","PCNT"
"MCTS11",2.75883577117524e-16,0.746387382734011,0.59,0.322,9.25258340936753e-12,"6","MCTS1"
"ZMAT52",2.76509625063049e-16,1.03170378169975,0.414,0.178,9.27357980536454e-12,"6","ZMAT5"
"BMPR22",2.84225408068523e-16,0.727445595737027,0.676,0.392,9.53235173580211e-12,"6","BMPR2"
"RBFOX21",3.15154258878219e-16,0.604764881354605,0.842,0.553,1.05696435342577e-11,"6","RBFOX2"
"VIPAS39",3.15784542444703e-16,1.17829939385081,0.261,0.088,1.05907819845105e-11,"6","VIPAS39"
"EI241",3.36868773773164e-16,0.590512040428283,0.707,0.404,1.12979049348044e-11,"6","EI24"
"RTN21",3.44756594467625e-16,1.30299847394161,0.356,0.147,1.15624466652552e-11,"6","RTN2"
"ARF5",3.57401443177119e-16,0.67268670390548,0.676,0.379,1.19865296012742e-11,"6","ARF5"
"ZNF5811",3.6193930789999e-16,1.01263726361812,0.351,0.142,1.21387205083499e-11,"6","ZNF581"
"CCDC921",3.63614589290535e-16,0.554007241463121,0.45,0.199,1.2194906095626e-11,"6","CCDC92"
"C2orf741",3.64707837256104e-16,0.609464775586024,0.509,0.248,1.22315714458952e-11,"6","C2orf74"
"SMIM202",3.88139733524464e-16,0.747081991630343,0.577,0.298,1.30174303829435e-11,"6","SMIM20"
"ACP22",3.89660869564694e-16,1.03009440894573,0.333,0.128,1.30684462434607e-11,"6","ACP2"
"RPS27L2",4.16696154061698e-16,0.488191071290518,0.955,0.742,1.39751556149212e-11,"6","RPS27L"
"CEP891",4.49526110007428e-16,1.05990047263422,0.401,0.18,1.50762066774291e-11,"6","CEP89"
"GRSF11",4.77654387734711e-16,0.583073832767042,0.563,0.284,1.60195728558467e-11,"6","GRSF1"
"MRPL283",4.83380537533065e-16,0.77298060894905,0.604,0.324,1.62116164677839e-11,"6","MRPL28"
"CALCOCO11",5.09124707028728e-16,0.849839198517815,0.577,0.302,1.70750244243295e-11,"6","CALCOCO1"
"PNPLA6",5.3748535420221e-16,0.852120975805605,0.257,0.087,1.80261838092337e-11,"6","PNPLA6"
"GSTK12",5.4329002294667e-16,0.509775456097651,0.802,0.492,1.82208607895854e-11,"6","GSTK1"
"PSMG32",5.59735358622734e-16,0.939129722996953,0.414,0.183,1.87724044574893e-11,"6","PSMG3"
"CAST2",5.77809240611879e-16,0.419399113563855,0.982,0.823,1.93785663116412e-11,"6","CAST"
"MRPL341",5.92370497657157e-16,0.487729845266525,0.707,0.409,1.98669217504257e-11,"6","MRPL34"
"FBXO9",6.07804069125753e-16,0.601267574213354,0.694,0.38,2.03845328703395e-11,"6","FBXO9"
"UBE2J22",6.17136991053931e-16,0.76778793800262,0.563,0.283,2.06975404059667e-11,"6","UBE2J2"
"SEC22C1",6.22901504318495e-16,0.763470020969851,0.55,0.287,2.08908706518337e-11,"6","SEC22C"
"RACK1",6.31496914391476e-16,0.396463024784505,0.995,0.913,2.11791435148613e-11,"6","RACK1"
"TIMM222",6.72998323152751e-16,0.930667167694,0.464,0.218,2.2571017761897e-11,"6","TIMM22"
"KYAT31",6.93186871665013e-16,0.891573896175293,0.356,0.143,2.32481013019012e-11,"6","KYAT3"
"GADD45GIP12",7.08676150007255e-16,0.491976887846035,0.865,0.595,2.37675807189433e-11,"6","GADD45GIP1"
"SELENON2",7.26528880157876e-16,0.792616686025706,0.541,0.272,2.43663255827349e-11,"6","SELENON"
"MYH102",7.41181550875952e-16,0.876027269810195,0.527,0.256,2.48577468532777e-11,"6","MYH10"
"MRPS18B1",7.52024518403817e-16,0.67898411635204,0.622,0.336,2.52213982982272e-11,"6","MRPS18B"
"NECAP22",7.65082965776132e-16,0.7836700653544,0.509,0.251,2.56593525061999e-11,"6","NECAP2"
"SMAP1",8.5087953736868e-16,0.647459253637003,0.64,0.34,2.85367979242708e-11,"6","SMAP1"
"CD1514",8.63188904457535e-16,0.484434149771345,0.91,0.677,2.89496294776968e-11,"6","CD151"
"HTATIP21",8.64020922446779e-16,1.04381041739334,0.333,0.133,2.89775336970201e-11,"6","HTATIP2"
"TOPBP11",8.66509399065393e-16,0.780868742553396,0.378,0.158,2.90609922258552e-11,"6","TOPBP1"
"TRAF71",8.68673121458183e-16,0.891101488269663,0.437,0.197,2.91335591474646e-11,"6","TRAF7"
"GAA3",8.7306725854626e-16,0.600123337758026,0.631,0.336,2.92809297171245e-11,"6","GAA"
"AP2A2",8.74952037216916e-16,0.712977405688903,0.568,0.297,2.93441414241809e-11,"6","AP2A2"
"FBXL201",8.81125842783704e-16,0.694744497854625,0.378,0.155,2.95511985152799e-11,"6","FBXL20"
"COPS9",8.89146888246316e-16,0.422050692761827,0.919,0.677,2.98202083380049e-11,"6","COPS9"
"TCTA",8.89977792815032e-16,1.08463877169207,0.369,0.153,2.98480752154305e-11,"6","TCTA"
"EEF1AKMT11",8.96389746053338e-16,1.06970613843781,0.338,0.135,3.00631193031369e-11,"6","EEF1AKMT1"
"TUFM2",9.15718737761944e-16,0.49241338876919,0.815,0.513,3.07113750270601e-11,"6","TUFM"
"SERTAD4-AS11",9.21142332107996e-16,0.983476321887003,0.419,0.19,3.0893271534238e-11,"6","SERTAD4-AS1"
"TLE12",9.25297153593743e-16,0.741482115584352,0.559,0.281,3.1032615937227e-11,"6","TLE1"
"SAP30L2",9.35955626461302e-16,0.849455274339178,0.554,0.279,3.13900798002591e-11,"6","SAP30L"
"KREMEN13",1.00092904928477e-15,0.614791266661855,0.541,0.264,3.35691584549126e-11,"6","KREMEN1"
"STK161",1.02931004059426e-15,0.821220910356257,0.383,0.161,3.45210001414503e-11,"6","STK16"
"APLP22",1.03058357467818e-15,0.467196202538637,0.95,0.756,3.45637119275567e-11,"6","APLP2"
"MRPL512",1.05248311670739e-15,0.444976769640242,0.86,0.601,3.52981787681326e-11,"6","MRPL51"
"MRPL172",1.06823326243687e-15,0.855421405179851,0.55,0.29,3.58264071556078e-11,"6","MRPL17"
"JAM32",1.11180418508316e-15,0.753285605328967,0.644,0.365,3.72876887593192e-11,"6","JAM3"
