"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"EEF2",2.80403901929596e-09,0.268713153313644,0.672,0.555,7.84682279159781e-05,"0","EEF2"
"SRSF9",3.17422911309013e-09,0.564866195133063,0.304,0.215,8.88276275007141e-05,"0","SRSF9"
"WAS",3.17859743018238e-09,0.446663725262422,0.364,0.267,8.89498704862238e-05,"0","WAS"
"RBM3",3.40508805104717e-09,0.39786626233637,0.434,0.33,9.52879840205039e-05,"0","RBM3"
"SIGIRR",3.4111924097968e-09,0.544628585644539,0.286,0.198,9.54588083957538e-05,"0","SIGIRR"
"BRD2",4.3975056390332e-09,0.365690669229333,0.47,0.368,0.000123059797802705,"0","BRD2"
"SLC9A3R1",4.47155326096126e-09,0.446924341716377,0.38,0.282,0.00012513194645474,"0","SLC9A3R1"
"PSTPIP1",4.77659451001351e-09,0.671506647887079,0.256,0.173,0.000133668220768218,"0","PSTPIP1"
"SELENOK",6.12226438611844e-09,0.293051935137759,0.602,0.499,0.000171325446581138,"0","SELENOK"
"CSK",1.12512029644018e-08,0.545031089600718,0.278,0.197,0.00031485366375582,"0","CSK"
"VPS37B",1.27649696284999e-08,0.522912781106962,0.274,0.19,0.000357214910083941,"0","VPS37B"
"SLC25A3",1.3239423202771e-08,0.262124234284404,0.648,0.533,0.000370492018906344,"0","SLC25A3"
"TUBA1A",1.35652040078368e-08,0.3260570390418,0.483,0.377,0.000379608668955304,"0","TUBA1A"
"SLC25A5",2.00830625232576e-08,0.311623296102257,0.579,0.472,0.000562004421650841,"0","SLC25A5"
"SYNRG",2.38608417263884e-08,0.518202879675042,0.323,0.238,0.000667721794871254,"0","SYNRG"
"ZYX",2.90647878327646e-08,0.457798306508063,0.411,0.322,0.000813349022712083,"0","ZYX"
"UBL5",3.03036730495237e-08,0.26037398869388,0.745,0.631,0.000848017986617872,"0","UBL5"
"CSTB",3.05471081060184e-08,0.374199359824275,0.534,0.44,0.000854830273238818,"0","CSTB"
"CD53",3.60575079049786e-08,0.362650527042189,0.502,0.404,0.00100903330121292,"0","CD53"
"FAM49B",5.02034125523315e-08,0.473083467279692,0.322,0.237,0.00140489229686445,"0","FAM49B"
"HLA-DMA",5.6315881840239e-08,0.392316177861832,0.333,0.244,0.00157594363741725,"0","HLA-DMA"
"RASAL3",6.43164146963238e-08,0.445575314905904,0.268,0.188,0.00179983054886193,"0","RASAL3"
"DRAP1",7.2474789777369e-08,0.282585349062785,0.616,0.508,0.00202813451712989,"0","DRAP1"
"TAGAP",7.35627353276119e-08,0.584317128233895,0.333,0.256,0.00205857958540789,"0","TAGAP"
"DDX3X",7.77564889611611e-08,0.447814626250133,0.369,0.277,0.00217593758708913,"0","DDX3X"
"FKBP8",8.52694073657813e-08,0.406483952314984,0.413,0.323,0.00238617909572402,"0","FKBP8"
"TRBC2",9.6666001057234e-08,0.26407576355706,0.682,0.589,0.00270510137358564,"0","TRBC2"
"GPI",1.14454523245792e-07,0.478156532928613,0.319,0.235,0.00320289537851025,"0","GPI"
"DYNLT1",1.26593956781903e-07,0.430798116749124,0.402,0.312,0.00354260528658476,"0","DYNLT1"
"TRAC",1.46401248978489e-07,0.349568239619537,0.439,0.349,0.00409689255141403,"0","TRAC"
"MAGOH",1.60442115252114e-07,0.445347599658184,0.351,0.264,0.00448981215321516,"0","MAGOH"
"ARHGEF1",1.61294970161856e-07,0.351816496142896,0.373,0.285,0.00451367844500938,"0","ARHGEF1"
"ARHGDIA",2.16343863070118e-07,0.352755768461864,0.458,0.366,0.00605416666415419,"0","ARHGDIA"
"SH2D2A",2.19364871392693e-07,0.269896867786357,0.531,0.435,0.00613870656105312,"0","SH2D2A"
"LSM8",2.23060244736973e-07,0.406882417867444,0.368,0.281,0.00624211788871944,"0","LSM8"
"GLIPR1",2.35939404910733e-07,0.328169757560491,0.414,0.321,0.00660252830702197,"0","GLIPR1"
"DDX6",2.54768514819121e-07,0.356170417343877,0.327,0.244,0.00712944211869828,"0","DDX6"
"UXT",2.91512116293484e-07,0.367001549146755,0.449,0.363,0.00815767506235685,"0","UXT"
"PDCD5",3.13922404889396e-07,0.469860970341423,0.305,0.225,0.00878480457842486,"0","PDCD5"
"FOSB",3.14791806183951e-07,0.280569086444956,0.381,0.293,0.00880913390425167,"0","FOSB"
"LGALS3",3.46015344219249e-07,0.382907237918367,0.485,0.391,0.00968289339263147,"0","LGALS3"
"PTPN7",3.77380901240357e-07,0.400205636462397,0.332,0.251,0.0105606271403101,"0","PTPN7"
"PRKCH",3.78583073121798e-07,0.53652641101996,0.251,0.181,0.0105942687182404,"0","PRKCH"
"NCOR1",4.2441403229608e-07,0.36903219878345,0.423,0.339,0.0118768022797735,"0","NCOR1"
"NDUFA3",5.42938461569985e-07,0.372968471695309,0.493,0.416,0.0151935899085744,"0","NDUFA3"
"RPS20",7.0299921437634e-07,0.285846729261417,0.631,0.545,0.0196727300151075,"0","RPS20"
"COX7A2L",7.60254817470296e-07,0.466430958627515,0.314,0.238,0.0212749708120888,"0","COX7A2L"
"GABARAPL2",8.30836701547455e-07,0.422322279153617,0.421,0.341,0.023250134256104,"0","GABARAPL2"
"IKZF3",9.86037248064298e-07,0.340041072874847,0.306,0.225,0.0275932663498313,"0","IKZF3"
"CLTB",1.37407459821975e-06,0.432445468329592,0.316,0.241,0.0384521035565816,"0","CLTB"
"DEK",1.37409354746214e-06,0.294488561901908,0.461,0.373,0.0384526338321805,"0","DEK"
"MT1X",3.60525367162897e-227,2.20850332098014,0.898,0.388,1.00889418746865e-222,"1","MT1X"
"MT1E",3.75487122112867e-199,2.36699825025413,0.744,0.247,1.05076316252065e-194,"1","MT1E"
"MT1F",1.30306465908853e-178,2.50994500311265,0.659,0.203,3.64649614199333e-174,"1","MT1F"
"MT2A",5.21822371908007e-173,1.96806263093114,0.91,0.555,1.46026772554737e-168,"1","MT2A"
"GZMB1",3.58994150459352e-104,1.10545241838217,0.853,0.42,1.00460923064545e-99,"1","GZMB"
"CD8B1",5.10837703877023e-102,1.30454150314265,0.737,0.342,1.42952823052946e-97,"1","CD8B"
"CCL51",8.50327729832518e-99,0.904921216924275,0.995,0.588,2.37955711916332e-94,"1","CCL5"
"CD8A1",3.08021176786591e-90,1.02007549346937,0.815,0.394,8.61966461119597e-86,"1","CD8A"
"LINC01871",1.60079880737394e-88,1.67008879786808,0.532,0.21,4.47967538255524e-84,"1","LINC01871"
"ID2",5.48239522665862e-82,1.33796536214441,0.683,0.363,1.53419348022815e-77,"1","ID2"
"KLRC3",5.96491688886121e-80,2.45207626920921,0.28,0.063,1.66922234217892e-75,"1","KLRC3"
"ZFP36L21",5.68574644033787e-78,0.916084633604164,0.93,0.708,1.59109928386415e-73,"1","ZFP36L2"
"PRF1",4.94219435913401e-77,1.2797614449484,0.634,0.313,1.38302366946006e-72,"1","PRF1"
"BTG1",9.72179392588994e-71,0.684628146998935,0.991,0.866,2.72054681222104e-66,"1","BTG1"
"CD3D",1.16149183587999e-65,0.735197311787863,0.943,0.754,3.25031875352657e-61,"1","CD3D"
"CST71",3.25137425528401e-59,0.76762026952181,0.906,0.622,9.09864571598676e-55,"1","CST7"
"GZMA1",1.99610852520009e-58,0.587147641705366,0.884,0.522,5.58591009691994e-54,"1","GZMA"
"PDE4D",2.25138409005885e-56,1.24056669148634,0.54,0.283,6.30027323762068e-52,"1","PDE4D"
"RARRES31",9.78666867404864e-54,0.767996105633909,0.873,0.647,2.73870136174577e-49,"1","RARRES3"
"IFITM2",5.1513913660166e-51,0.665310610062234,0.9,0.713,1.44156535986609e-46,"1","IFITM2"
"SLA21",1.21154282941249e-50,1.27385533114751,0.461,0.219,3.3903814538279e-46,"1","SLA2"
"GZMH1",1.57547350243745e-49,0.830285868415586,0.687,0.373,4.40880504922096e-45,"1","GZMH"
"KLRD1",1.62643588748146e-49,1.312583495556,0.435,0.198,4.55141818752813e-45,"1","KLRD1"
"HLA-DPB11",1.62917723514592e-49,0.781979293821597,0.801,0.562,4.55908957483233e-45,"1","HLA-DPB1"
"SH3BGRL3",1.37581036752479e-48,0.558543418194766,0.975,0.845,3.85006773248138e-44,"1","SH3BGRL3"
"ELF1",1.28367195057232e-44,0.865860069917536,0.709,0.487,3.59222758648157e-40,"1","ELF1"
"PPDPF",1.08917106961448e-43,0.618859493917542,0.905,0.737,3.04793632120916e-39,"1","PPDPF"
"SYTL3",1.2576569048152e-43,1.05632290500616,0.536,0.315,3.51942708243485e-39,"1","SYTL3"
"RPS4Y1",4.97647886287248e-42,0.686098786210988,0.713,0.426,1.39261784498624e-37,"1","RPS4Y1"
"PTPRC1",6.73286228916933e-41,0.505657263429938,0.919,0.762,1.88412418300114e-36,"1","PTPRC"
"ALOX5AP",7.35879322223762e-41,0.783394175519458,0.746,0.512,2.05928469531098e-36,"1","ALOX5AP"
"CCL41",8.4133188636317e-41,0.267133753570772,0.757,0.447,2.3543831507987e-36,"1","CCL4"
"NKG71",1.67522443979656e-40,0.494349642032874,0.869,0.515,4.6879480723267e-36,"1","NKG7"
"TNFAIP31",1.78896913967245e-40,0.601493139350261,0.859,0.678,5.00625124045939e-36,"1","TNFAIP3"
"JAML",1.20975606206594e-39,1.32781394572722,0.342,0.152,3.38538136408533e-35,"1","JAML"
"CD7",1.70911421217395e-39,0.624363230623087,0.845,0.659,4.78278521134758e-35,"1","CD7"
"HLA-DRB11",1.31499124691559e-38,0.719824226044693,0.75,0.524,3.6798715053686e-34,"1","HLA-DRB1"
"HERPUD1",4.54086479684507e-37,0.825053848711079,0.613,0.404,1.27071560474912e-32,"1","HERPUD1"
"CBLB",9.41899472934763e-37,1.019886396341,0.473,0.261,2.63581148506064e-32,"1","CBLB"
"CLEC2B1",1.02414781315494e-36,0.685592992749497,0.733,0.498,2.86597524033278e-32,"1","CLEC2B"
"CD63",7.20641765818316e-35,0.852636720598107,0.587,0.374,2.01664391746597e-30,"1","CD63"
"CXCR41",5.87234063961258e-34,0.527582895342882,0.861,0.663,1.64331580458919e-29,"1","CXCR4"
"LEPROTL1",1.30494167556384e-31,0.686162806126634,0.719,0.544,3.65174878489786e-27,"1","LEPROTL1"
"CLIC11",5.30133980490768e-31,0.480661425907512,0.869,0.714,1.48352693100536e-26,"1","CLIC1"
"TRBC1",2.05721797243792e-30,0.875927306614122,0.531,0.335,5.75691877407028e-26,"1","TRBC1"
"HLA-DRA1",4.75871548495695e-29,0.408008749632319,0.686,0.458,1.33167894131035e-24,"1","HLA-DRA"
"PTMS",6.99162618465937e-29,0.926533829928406,0.452,0.27,1.95653667151508e-24,"1","PTMS"
"HLA-DRB51",5.45425098598443e-28,0.421796056380772,0.826,0.605,1.52631759591788e-23,"1","HLA-DRB5"
"ZEB2",7.91974168036289e-28,1.03013326700497,0.342,0.179,2.21626051183275e-23,"1","ZEB2"
"RUNX31",7.98259034508262e-28,0.8639513528478,0.466,0.289,2.23384808216792e-23,"1","RUNX3"
"CD96",1.03005824217979e-27,0.824430019540399,0.536,0.346,2.88251498491594e-23,"1","CD96"
"PTPN22",1.11091568543113e-27,0.886383492181853,0.464,0.286,3.10878645411048e-23,"1","PTPN22"
"LAG3",3.7840184043769e-27,0.644704690487114,0.547,0.337,1.05891971028083e-22,"1","LAG3"
"GSTP11",1.98962118433859e-26,0.692951937602338,0.616,0.434,5.5677559222531e-22,"1","GSTP1"
"CD991",2.45154119703475e-26,0.512853105719023,0.802,0.629,6.86039288578205e-22,"1","CD99"
"LYST",7.66224162167347e-26,0.881534467338676,0.446,0.278,2.1442016954091e-21,"1","LYST"
"HCST1",1.17484466478101e-25,0.447198779952307,0.838,0.663,3.28768530992318e-21,"1","HCST"
"GPR65",1.7443702463461e-25,1.01924655090821,0.371,0.209,4.88144569737492e-21,"1","GPR65"
"CD2",1.8573030108599e-24,0.459159838240254,0.849,0.684,5.19747674559034e-20,"1","CD2"
"MYL12A",2.26423520506901e-24,0.428540423398673,0.884,0.721,6.33623579786511e-20,"1","MYL12A"
"DUSP4",2.77776795792544e-24,0.622814545420866,0.653,0.467,7.77330585345855e-20,"1","DUSP4"
"RABAC11",3.02502894884888e-24,0.637698030970635,0.616,0.45,8.4652410104587e-20,"1","RABAC1"
"RGS1",1.10334815337672e-23,0.517999091045205,0.712,0.548,3.0876094724094e-19,"1","RGS1"
"LSP1",1.87570832080911e-23,0.463176358714072,0.827,0.666,5.24898216495222e-19,"1","LSP1"
"CD3G1",3.30500267880506e-23,0.592220550890989,0.672,0.519,9.24871949636809e-19,"1","CD3G"
"FAM46C1",5.99868249092447e-22,0.691169378489084,0.514,0.354,1.6786713082603e-17,"1","FAM46C"
"HIF1A",1.36065303035644e-21,0.924667659515658,0.392,0.242,3.80765144014945e-17,"1","HIF1A"
"DUSP21",1.77390109958854e-21,0.503916739847516,0.816,0.66,4.96408483708857e-17,"1","DUSP2"
"HMGB2",2.86179144996285e-21,0.713307616769886,0.546,0.397,8.00843719357605e-17,"1","HMGB2"
"RGS2",2.94902728395846e-21,0.573729699593144,0.474,0.308,8.25255795142936e-17,"1","RGS2"
"SAMSN1",5.0204699276562e-21,0.641320634813796,0.568,0.424,1.40492830455531e-16,"1","SAMSN1"
"GATA3",1.8661368147724e-20,0.917445205788895,0.383,0.238,5.22219726245909e-16,"1","GATA3"
"ARL4C",2.33661588771851e-20,0.733296619119825,0.456,0.303,6.53878590019149e-16,"1","ARL4C"
"PSMA1",1.81088341246623e-19,0.799543561436497,0.373,0.232,5.06757614144551e-15,"1","PSMA1"
"PDCD1",1.86686433413755e-19,1.15933098019526,0.283,0.157,5.22423315265051e-15,"1","PDCD1"
"HLA-DPA11",2.22070499951769e-19,0.373245398618294,0.779,0.598,6.2144208706503e-15,"1","HLA-DPA1"
"HLA-DQA11",2.82704442580647e-19,0.728850433128002,0.44,0.291,7.91120112117682e-15,"1","HLA-DQA1"
"LITAF1",2.96461640230824e-19,0.617640037388494,0.54,0.383,8.29618254021938e-15,"1","LITAF"
"HSPA5",6.25351426751617e-19,0.629653956823649,0.555,0.413,1.74998343262172e-14,"1","HSPA5"
"GZMM1",8.23604290132053e-19,0.553348942345713,0.556,0.399,2.30477424550554e-14,"1","GZMM"
"BLOC1S1",8.62174226389907e-19,0.871152742859648,0.391,0.257,2.41270835512952e-14,"1","BLOC1S1"
"STK4",8.69563231828888e-19,0.485547531138112,0.62,0.481,2.43338574794996e-14,"1","STK4"
"GABARAPL1",2.24125112893469e-18,0.949986446785177,0.277,0.154,6.27191715921083e-14,"1","GABARAPL1"
"PNRC11",3.24360986188751e-18,0.398775936239074,0.826,0.697,9.07691783750601e-14,"1","PNRC1"
"ITGAE",4.60748590931084e-18,0.842791031863075,0.359,0.224,1.28935885686154e-13,"1","ITGAE"
"TIGIT",1.59263783919045e-17,0.539171511320537,0.568,0.408,4.45683772919057e-13,"1","TIGIT"
"MYL6",1.64511974586299e-17,0.297920806534682,0.967,0.84,4.60370309682298e-13,"1","MYL6"
"PDE3B",2.67909011891331e-17,0.925021851525651,0.267,0.149,7.497165788767e-13,"1","PDE3B"
"AHI1",2.73939955573512e-17,0.842239544740856,0.272,0.151,7.66593571676916e-13,"1","AHI1"
"LINC024461",2.90979221238892e-17,1.24345530056826,0.279,0.161,8.14276252714915e-13,"1","LINC02446"
"SARAF",2.95232199051762e-17,0.298189929155766,0.89,0.769,8.26177785826452e-13,"1","SARAF"
"CD55",6.32024823051187e-17,0.729481858372984,0.328,0.199,1.76865826482644e-12,"1","CD55"
"LGALS1",7.48050655638907e-17,0.766060590433367,0.536,0.4,2.09334495473992e-12,"1","LGALS1"
"CD3E1",1.19486699042491e-16,0.317940555447866,0.938,0.773,3.34371578600508e-12,"1","CD3E"
"WIPF11",2.42937058634511e-16,0.565997777838814,0.532,0.403,6.79835064882815e-12,"1","WIPF1"
"PLA2G16",3.68621095886493e-16,0.877141753631118,0.287,0.169,1.03154927472876e-11,"1","PLA2G16"
"HLA-DQB11",5.34513193857203e-16,0.588112009605775,0.403,0.263,1.49578172169e-11,"1","HLA-DQB1"
"G3BP2",4.15625425308142e-15,0.627181611087677,0.506,0.385,1.1630861901823e-10,"1","G3BP2"
"NR4A21",4.45240935557734e-15,0.359136271268742,0.635,0.486,1.24596223406476e-10,"1","NR4A2"
"LCP11",5.92257527499873e-15,0.460681279985712,0.634,0.513,1.65737346495564e-10,"1","LCP1"
"EVL1",5.98694236473001e-15,0.422127557311588,0.672,0.551,1.67538595134605e-10,"1","EVL"
"FYB11",9.781596088515e-15,0.396390678964643,0.724,0.603,2.73728184941004e-10,"1","FYB1"
"SEPT71",1.34118652784356e-14,0.552653277915989,0.561,0.454,3.75317637951741e-10,"1","SEPT7"
"RAB8B",2.14467230693432e-14,0.791295665313188,0.299,0.186,6.001650983725e-10,"1","RAB8B"
"ITK",2.28195246632487e-14,0.652668002141194,0.355,0.234,6.38581578176351e-10,"1","ITK"
"MSN",2.45414272917381e-14,0.540519294033872,0.511,0.384,6.86767301331999e-10,"1","MSN"
"VPS37B1",7.9809702021054e-14,0.781055668674385,0.299,0.188,2.23339470135718e-09,"1","VPS37B"
"PDIA3",8.70164592458365e-14,0.581923362527536,0.515,0.394,2.43506859553549e-09,"1","PDIA3"
"HLA-E1",1.68813968829172e-13,0.270094248526223,0.967,0.851,4.72409010371555e-09,"1","HLA-E"
"SLC38A11",3.3771165441764e-13,0.748218084369454,0.314,0.209,9.45052293722325e-09,"1","SLC38A1"
"S100A4",3.56247152699388e-13,0.271596254463049,0.888,0.747,9.96922032113967e-09,"1","S100A4"
"CAMK4",4.16356809767242e-13,0.906123204076265,0.269,0.17,1.16513289645265e-08,"1","CAMK4"
"STK17B",5.79536642967795e-13,0.392933532465453,0.597,0.477,1.62177534168108e-08,"1","STK17B"
"CXCR6",5.98058721678277e-13,0.621059888129695,0.383,0.261,1.67360752674449e-08,"1","CXCR6"
"ATF7IP",7.52652362426537e-13,0.788243285948319,0.293,0.189,2.10622237101442e-08,"1","ATF7IP"
"TRBC21",7.67797579744273e-13,0.323021101480631,0.719,0.585,2.14860474715637e-08,"1","TRBC2"
"CALM11",9.22523819746295e-13,0.260901045285844,0.926,0.815,2.58159065717803e-08,"1","CALM1"
"CLEC2D",9.22722686151026e-13,0.596294692891398,0.456,0.338,2.58214716492503e-08,"1","CLEC2D"
"PHLDA1",1.35181863073198e-12,0.551801980483945,0.437,0.321,3.78292925624039e-08,"1","PHLDA1"
"STK17A",1.95044237613644e-12,0.450367987019043,0.592,0.478,5.45811794538021e-08,"1","STK17A"
"DBI",4.92763588227879e-12,0.427286494007202,0.56,0.456,1.3789496252969e-07,"1","DBI"
"FYN1",5.71822939689483e-12,0.476880527095905,0.499,0.391,1.60018931442705e-07,"1","FYN"
"DDX17",6.20884552543934e-12,0.50269492861263,0.424,0.315,1.73748333183895e-07,"1","DDX17"
"TMEM50A1",8.25273941729969e-12,0.408299931269703,0.58,0.471,2.30944659853714e-07,"1","TMEM50A"
"HNRNPU",8.29023364415311e-12,0.539330484800283,0.486,0.383,2.31993898297981e-07,"1","HNRNPU"
"ACP5",8.71218211117053e-12,0.66595557270161,0.351,0.244,2.43801704198996e-07,"1","ACP5"
"ETS1",9.9253563780517e-12,0.585357399367166,0.388,0.284,2.77751172883399e-07,"1","ETS1"
"IQGAP1",1.55905087880199e-11,0.535345242154597,0.429,0.325,4.36284797923948e-07,"1","IQGAP1"
"EZR",2.1462497450391e-11,0.39971540612296,0.626,0.525,6.0060652865174e-07,"1","EZR"
"ITGA4",2.43479428699695e-11,0.637298923667146,0.345,0.245,6.81352833273227e-07,"1","ITGA4"
"PTPRCAP1",3.19776234255279e-11,0.328409712621788,0.734,0.629,8.94861813939973e-07,"1","PTPRCAP"
"ZYX1",4.96262740185908e-11,0.560879547406531,0.427,0.322,1.38874165213625e-06,"1","ZYX"
"NAA501",5.1500212985844e-11,0.752419092375164,0.277,0.182,1.44118196019586e-06,"1","NAA50"
"RAB27A",5.78792833970912e-11,0.677708479770966,0.349,0.251,1.6196938665842e-06,"1","RAB27A"
"COTL11",5.85675817373226e-11,0.323020103770054,0.736,0.62,1.63895520733724e-06,"1","COTL1"
"LCK",6.08770396222527e-11,0.420048791658036,0.609,0.513,1.70358307678912e-06,"1","LCK"
"GLIPR11",7.85218167476592e-11,0.592224199207067,0.423,0.322,2.19735451986649e-06,"1","GLIPR1"
"OXNAD1",8.31278767870258e-11,0.716748419764963,0.279,0.184,2.32625050400813e-06,"1","OXNAD1"
"PAG1",9.23399572279635e-11,0.706750168360448,0.266,0.171,2.58404136306733e-06,"1","PAG1"
"PSME11",1.21273886823197e-10,0.276515636528719,0.856,0.732,3.39372844886035e-06,"1","PSME1"
"PPP1R12A",1.30374740110449e-10,0.601208979394068,0.361,0.266,3.6484067272508e-06,"1","PPP1R12A"
"CYTOR1",1.36087734060057e-10,0.471769166045941,0.52,0.417,3.80827914993663e-06,"1","CYTOR"
"RNF19A1",1.88770170953375e-10,0.518811516481898,0.39,0.29,5.28254446395924e-06,"1","RNF19A"
"C20orf24",1.95879875960166e-10,0.590322806278761,0.398,0.302,5.48150244886929e-06,"1","C20orf24"
"SRRM1",2.4075978292777e-10,0.511654221443205,0.503,0.403,6.73742176545072e-06,"1","SRRM1"
"AKNA1",2.61359343807537e-10,0.581842128035499,0.345,0.249,7.31387987711013e-06,"1","AKNA"
"PDCL3",3.16012424031674e-10,0.661410857080079,0.373,0.28,8.84329167410237e-06,"1","PDCL3"
"CAPZB",3.43986183604651e-10,0.400619224281719,0.6,0.514,9.62610936199257e-06,"1","CAPZB"
"CNOT6L",3.50066955426785e-10,0.634402500021677,0.276,0.184,9.79627368066315e-06,"1","CNOT6L"
"H3F3A",4.85386615303443e-10,0.255741679382435,0.878,0.78,1.35830590426515e-05,"1","H3F3A"
"NFKBIZ",5.11584585045082e-10,0.800899935982013,0.304,0.216,1.43161830279016e-05,"1","NFKBIZ"
"MBNL1",5.59383836022782e-10,0.448083330874262,0.483,0.392,1.56537972672615e-05,"1","MBNL1"
"ATP5G3",6.44844928859329e-10,0.308403904448806,0.621,0.515,1.80453404891995e-05,"1","ATP5G3"
"PARK7",7.70852179304658e-10,0.373626204313834,0.617,0.521,2.15715273856616e-05,"1","PARK7"
"BHLHE40",1.01345228501774e-09,0.649135050434508,0.322,0.228,2.83604487439364e-05,"1","BHLHE40"
"SRI",1.03728498925591e-09,0.561935065848014,0.404,0.315,2.90273831393374e-05,"1","SRI"
"HMGN3",1.13123140397498e-09,0.643953812265218,0.295,0.206,3.16563796088357e-05,"1","HMGN3"
"SH2D2A1",1.26243431593197e-09,0.409948721657296,0.542,0.436,3.53279618970403e-05,"1","SH2D2A"
"HMGB11",1.27346825955331e-09,0.301264696234463,0.799,0.707,3.56367357753397e-05,"1","HMGB1"
"HSP90B1",1.40428408843712e-09,0.424903084407257,0.487,0.391,3.92974859308244e-05,"1","HSP90B1"
"EID1",1.62740862862742e-09,0.462474542844066,0.509,0.41,4.55414030635098e-05,"1","EID1"
"ROCK1",1.97927168198323e-09,0.627479915682096,0.328,0.24,5.53879387486186e-05,"1","ROCK1"
"ARHGEF11",2.10203198313016e-09,0.535423199618033,0.379,0.287,5.88232630159144e-05,"1","ARHGEF1"
"PYCARD1",2.13593217780653e-09,0.725907079873019,0.284,0.2,5.97719260637379e-05,"1","PYCARD"
"TNFSF91",2.64031078542234e-09,0.432925241806579,0.263,0.172,7.38864570192587e-05,"1","TNFSF9"
"HLA-DQA21",2.91301815807152e-09,0.542511977433541,0.329,0.233,8.15179001354733e-05,"1","HLA-DQA2"
"EMP3",3.04108960254937e-09,0.330742562443892,0.639,0.535,8.51018514377414e-05,"1","EMP3"
"NDUFS51",3.18804733070576e-09,0.30340445441848,0.723,0.621,8.92143165024701e-05,"1","NDUFS5"
"CALR",3.37990670652933e-09,0.442589779069757,0.555,0.461,9.45833092755168e-05,"1","CALR"
"HOPX1",3.69648370180284e-09,0.449715324770054,0.284,0.188,0.000103442399911251,"1","HOPX"
"TERF2IP1",3.86834998516488e-09,0.459361300750567,0.487,0.401,0.000108251905984854,"1","TERF2IP"
"PRDM1",3.90142615598719e-09,0.690442358985893,0.268,0.182,0.000109177509549145,"1","PRDM1"
"SCAND1",4.22984957485053e-09,0.433798079818548,0.45,0.359,0.000118368110502617,"1","SCAND1"
"KIAA15511",4.24800421856438e-09,0.55670970054287,0.361,0.273,0.000118876150052306,"1","KIAA1551"
"JPT1",4.89067027618922e-09,0.520773970111344,0.454,0.371,0.000136860517008879,"1","JPT1"
"TAX1BP1",5.13307510562477e-09,0.451811850970426,0.413,0.32,0.000143643973755804,"1","TAX1BP1"
"DRAP11",5.52780715280953e-09,0.329473413814804,0.598,0.515,0.000154690155364222,"1","DRAP1"
"PCBP2",5.99714958657390e-09,0.328026653121252,0.705,0.62,0.000167824234030684,"1","PCBP2"
"ARID4B",6.10705022139987e-09,0.56975008777216,0.392,0.306,0.000170899693395654,"1","ARID4B"
"DDX24",6.68722642682865e-09,0.308353210248107,0.67,0.585,0.000187135344328373,"1","DDX24"
"GCC2",7.92464830152716e-09,0.52563613552923,0.358,0.27,0.000221763358069936,"1","GCC2"
"COX7A2",8.07373872591864e-09,0.304556004135955,0.679,0.592,0.000225935504506107,"1","COX7A2"
"NDUFA1",8.57774422068157e-09,0.349921734346327,0.616,0.54,0.000240039594271553,"1","NDUFA1"
